case_id,cdr_id,anomaly_pattern
CASE073,CDR14920,burst_calling
CASE073,CDR14921,burst_calling
CASE073,CDR14922,burst_calling
CASE073,CDR14923,burst_calling
CASE073,CDR14924,burst_calling
CASE073,CDR14925,burst_calling
CASE073,CDR14926,burst_calling
CASE073,CDR14927,burst_calling
CASE073,CDR14928,burst_calling
CASE073,CDR14929,burst_calling
CASE073,CDR14930,burst_calling
CASE073,CDR14931,burst_calling
CASE073,CDR14932,burst_calling
CASE073,CDR14933,odd_hour_contact|burst_calling
CASE073,CDR14934,burst_calling
CASE073,CDR14935,odd_hour_contact|burst_calling
CASE073,CDR14936,burst_calling
CASE073,CDR14940,odd_hour_contact|burst_calling
CASE073,CDR14941,burst_calling
CASE073,CDR14942,burst_calling
CASE073,CDR14943,burst_calling
CASE073,CDR14944,burst_calling
CASE073,CDR14947,odd_hour_contact
CASE073,CDR14952,odd_hour_contact
CASE073,CDR14954,odd_hour_contact
CASE073,CDR14957,burst_calling
CASE073,CDR14958,burst_calling
CASE073,CDR14959,burst_calling
CASE073,CDR14960,burst_calling
CASE073,CDR14961,odd_hour_contact|burst_calling
CASE073,CDR14963,odd_hour_contact
CASE073,CDR14967,odd_hour_contact|burst_calling
CASE073,CDR14968,burst_calling
CASE073,CDR14969,burst_calling
CASE073,CDR14970,burst_calling
CASE073,CDR14971,burst_calling
CASE073,CDR14972,burst_calling
CASE073,CDR14983,odd_hour_contact
CASE073,CDR14984,odd_hour_contact
CASE073,CDR14985,odd_hour_contact|burst_calling
CASE073,CDR14986,odd_hour_contact|burst_calling
CASE073,CDR14987,odd_hour_contact|burst_calling
CASE073,CDR14988,odd_hour_contact|burst_calling
CASE073,CDR14989,burst_calling
CASE073,CDR14990,odd_hour_contact|burst_calling
CASE073,CDR14993,odd_hour_contact
CASE073,CDR14994,burst_calling
CASE073,CDR14995,burst_calling
CASE073,CDR14996,burst_calling
CASE073,CDR14997,burst_calling
CASE073,CDR14998,burst_calling
CASE073,CDR14999,odd_hour_contact|single_use_contact
CASE073,CDR15000,odd_hour_contact|single_use_contact
CASE073,CDR15001,single_use_contact
CASE073,CDR15002,single_use_contact
CASE073,CDR15003,odd_hour_contact|single_use_contact
CASE073,CDR15004,single_use_contact
CASE073,CDR15005,single_use_contact
CASE073,CDR15006,odd_hour_contact|single_use_contact
CASE073,CDR15007,single_use_contact
CASE073,CDR15008,single_use_contact
CASE073,CDR15009,single_use_contact
CASE073,CDR15010,single_use_contact
CASE073,CDR15011,single_use_contact
CASE073,CDR15012,single_use_contact
CASE073,CDR15013,single_use_contact
CASE073,CDR15014,single_use_contact
CASE073,CDR15015,single_use_contact
CASE073,CDR15016,single_use_contact
CASE073,CDR15017,odd_hour_contact|single_use_contact
CASE073,CDR15018,single_use_contact
CASE073,CDR15019,single_use_contact
CASE073,CDR15020,single_use_contact
CASE073,CDR15021,odd_hour_contact|single_use_contact
CASE073,CDR15022,single_use_contact
CASE073,CDR15023,single_use_contact
CASE073,CDR15024,single_use_contact
CASE073,CDR15025,single_use_contact
CASE073,CDR15026,single_use_contact
CASE073,CDR15027,single_use_contact
CASE073,CDR15028,single_use_contact
CASE073,CDR15029,single_use_contact
CASE073,CDR15030,odd_hour_contact|single_use_contact
CASE073,CDR15031,single_use_contact
CASE073,CDR15032,single_use_contact
CASE073,CDR15033,single_use_contact
CASE073,CDR15034,single_use_contact
CASE073,CDR15035,odd_hour_contact|single_use_contact
CASE073,CDR15036,single_use_contact
CASE073,CDR15037,single_use_contact
CASE073,CDR15038,single_use_contact
CASE073,CDR15040,single_use_contact
CASE073,CDR15041,single_use_contact
CASE073,CDR15042,single_use_contact
CASE073,CDR15043,odd_hour_contact|single_use_contact
CASE073,CDR15044,single_use_contact
CASE073,CDR15045,single_use_contact
CASE073,CDR15046,single_use_contact
CASE073,CDR15047,single_use_contact
CASE073,CDR15048,single_use_contact
CASE073,CDR15049,single_use_contact
CASE073,CDR15050,single_use_contact
CASE073,CDR15051,single_use_contact
CASE073,CDR15052,single_use_contact
CASE073,CDR15053,odd_hour_contact|single_use_contact
CASE073,CDR15054,single_use_contact
CASE073,CDR15055,single_use_contact
CASE073,CDR15056,single_use_contact
CASE073,CDR15057,single_use_contact
CASE073,CDR15058,single_use_contact
CASE073,CDR15059,single_use_contact
CASE073,CDR15060,single_use_contact
CASE073,CDR15061,single_use_contact
CASE073,CDR15062,single_use_contact
CASE073,CDR15063,single_use_contact
CASE073,CDR15064,single_use_contact
CASE073,CDR15065,single_use_contact
CASE073,CDR15066,single_use_contact
CASE073,CDR15067,single_use_contact
CASE073,CDR15068,odd_hour_contact|single_use_contact
CASE073,CDR15069,single_use_contact
CASE073,CDR15070,single_use_contact
CASE073,CDR15071,single_use_contact
CASE073,CDR15072,single_use_contact
CASE073,CDR15073,single_use_contact
CASE073,CDR15074,single_use_contact
CASE073,CDR15075,single_use_contact
CASE073,CDR15076,single_use_contact
CASE073,CDR15077,single_use_contact
CASE073,CDR15078,single_use_contact
CASE073,CDR15079,single_use_contact
CASE073,CDR15080,single_use_contact
CASE073,CDR15081,single_use_contact
CASE073,CDR15082,single_use_contact
CASE073,CDR15083,single_use_contact
CASE073,CDR15084,odd_hour_contact|single_use_contact
CASE073,CDR15085,single_use_contact
CASE073,CDR15086,single_use_contact
CASE073,CDR15087,single_use_contact
CASE073,CDR15088,single_use_contact
CASE074,CDR15092,odd_hour_contact
CASE074,CDR15093,burst_calling
CASE074,CDR15094,burst_calling
CASE074,CDR15095,odd_hour_contact|burst_calling
CASE074,CDR15096,burst_calling
CASE074,CDR15097,burst_calling
CASE074,CDR15098,burst_calling
CASE074,CDR15099,burst_calling
CASE074,CDR15100,burst_calling
CASE074,CDR15101,burst_calling
CASE074,CDR15102,burst_calling
CASE074,CDR15106,burst_calling
CASE074,CDR15107,burst_calling
CASE074,CDR15108,burst_calling
CASE074,CDR15109,burst_calling
CASE074,CDR15110,odd_hour_contact|burst_calling
CASE074,CDR15111,odd_hour_contact
CASE074,CDR15114,burst_calling
CASE074,CDR15115,burst_calling
CASE074,CDR15116,burst_calling
CASE074,CDR15117,burst_calling
CASE074,CDR15118,burst_calling
CASE074,CDR15119,odd_hour_contact|burst_calling
CASE074,CDR15125,burst_calling
CASE074,CDR15126,burst_calling
CASE074,CDR15127,burst_calling
CASE074,CDR15128,burst_calling
CASE074,CDR15129,burst_calling
CASE074,CDR15130,burst_calling
CASE074,CDR15135,burst_calling
CASE074,CDR15136,odd_hour_contact|burst_calling
CASE074,CDR15137,burst_calling
CASE074,CDR15138,odd_hour_contact|burst_calling
CASE074,CDR15139,burst_calling
CASE074,CDR15140,burst_calling
CASE074,CDR15142,odd_hour_contact
CASE074,CDR15146,odd_hour_contact|burst_calling
CASE074,CDR15147,odd_hour_contact|burst_calling
CASE074,CDR15148,burst_calling
CASE074,CDR15149,odd_hour_contact|burst_calling
CASE074,CDR15150,burst_calling
CASE074,CDR15151,burst_calling
CASE074,CDR15152,burst_calling
CASE074,CDR15153,burst_calling
CASE074,CDR15154,burst_calling
CASE074,CDR15155,burst_calling
CASE074,CDR15156,odd_hour_contact|burst_calling
CASE074,CDR15157,burst_calling
CASE074,CDR15161,odd_hour_contact
CASE074,CDR15162,odd_hour_contact
CASE074,CDR15164,burst_calling
CASE074,CDR15165,burst_calling
CASE074,CDR15166,burst_calling
CASE074,CDR15167,odd_hour_contact|burst_calling
CASE074,CDR15168,odd_hour_contact|burst_calling
CASE074,CDR15169,burst_calling
CASE074,CDR15170,burst_calling
CASE074,CDR15171,burst_calling
CASE074,CDR15172,odd_hour_contact|burst_calling
CASE074,CDR15173,burst_calling
CASE074,CDR15174,burst_calling
CASE074,CDR15175,burst_calling
CASE074,CDR15176,odd_hour_contact|burst_calling
CASE074,CDR15177,burst_calling
CASE074,CDR15178,burst_calling
CASE074,CDR15179,burst_calling
CASE074,CDR15180,burst_calling
CASE074,CDR15181,burst_calling
CASE074,CDR15184,burst_calling
CASE074,CDR15185,burst_calling
CASE074,CDR15186,burst_calling
CASE074,CDR15187,odd_hour_contact|burst_calling
CASE074,CDR15188,burst_calling
CASE074,CDR15189,odd_hour_contact|burst_calling
CASE074,CDR15190,burst_calling
CASE074,CDR15191,burst_calling
CASE074,CDR15192,odd_hour_contact|burst_calling
CASE074,CDR15193,burst_calling
CASE074,CDR15203,odd_hour_contact
CASE074,CDR15206,odd_hour_contact
CASE074,CDR15217,odd_hour_contact
CASE074,CDR15218,odd_hour_contact
CASE074,CDR15225,odd_hour_contact
CASE074,CDR15226,burst_calling
CASE074,CDR15227,burst_calling
CASE074,CDR15228,burst_calling
CASE074,CDR15229,burst_calling
CASE074,CDR15230,burst_calling
CASE074,CDR15231,burst_calling
CASE074,CDR15232,burst_calling
CASE074,CDR15233,burst_calling
CASE074,CDR15234,burst_calling
CASE074,CDR15235,burst_calling
CASE074,CDR15236,odd_hour_contact|burst_calling
CASE074,CDR15237,odd_hour_contact|burst_calling
CASE074,CDR15238,odd_hour_contact
CASE074,CDR15240,odd_hour_contact|burst_calling
CASE074,CDR15241,burst_calling
CASE074,CDR15242,burst_calling
CASE074,CDR15243,burst_calling
CASE074,CDR15244,burst_calling
CASE074,CDR15245,burst_calling
CASE074,CDR15246,odd_hour_contact
CASE074,CDR15250,odd_hour_contact|burst_calling
CASE074,CDR15251,odd_hour_contact|burst_calling
CASE074,CDR15252,burst_calling
CASE074,CDR15253,burst_calling
CASE074,CDR15254,burst_calling
CASE074,CDR15255,odd_hour_contact|burst_calling
CASE074,CDR15256,burst_calling
CASE074,CDR15257,burst_calling
CASE074,CDR15258,burst_calling
CASE074,CDR15259,burst_calling
CASE074,CDR15260,odd_hour_contact|burst_calling
CASE074,CDR15261,burst_calling
CASE074,CDR15269,burst_calling
CASE074,CDR15270,odd_hour_contact|burst_calling
CASE074,CDR15271,burst_calling
CASE074,CDR15272,burst_calling
CASE074,CDR15273,burst_calling
CASE074,CDR15274,burst_calling
CASE074,CDR15275,odd_hour_contact|burst_calling
CASE074,CDR15276,burst_calling
CASE074,CDR15277,odd_hour_contact|burst_calling
CASE074,CDR15278,odd_hour_contact|burst_calling
CASE074,CDR15279,burst_calling
CASE074,CDR15280,burst_calling
CASE074,CDR15281,burst_calling
CASE074,CDR15282,burst_calling
CASE074,CDR15283,burst_calling
CASE074,CDR15284,burst_calling
CASE074,CDR15285,burst_calling
CASE074,CDR15286,odd_hour_contact|burst_calling
CASE074,CDR15287,burst_calling
CASE074,CDR15288,odd_hour_contact|burst_calling
CASE074,CDR15289,odd_hour_contact|burst_calling
CASE074,CDR15290,burst_calling
CASE074,CDR15291,burst_calling
CASE074,CDR15292,burst_calling
CASE074,CDR15293,burst_calling
CASE074,CDR15294,burst_calling
CASE074,CDR15295,burst_calling
CASE074,CDR15296,burst_calling
CASE074,CDR15297,odd_hour_contact
CASE074,CDR15298,odd_hour_contact
CASE074,CDR15300,odd_hour_contact
CASE074,CDR15303,odd_hour_contact
CASE074,CDR15306,burst_calling
CASE074,CDR15307,burst_calling
CASE074,CDR15308,burst_calling
CASE074,CDR15309,odd_hour_contact|burst_calling
CASE074,CDR15310,burst_calling
CASE074,CDR15313,burst_calling
CASE074,CDR15314,burst_calling
CASE074,CDR15315,odd_hour_contact|burst_calling
CASE074,CDR15316,burst_calling
CASE074,CDR15317,burst_calling
CASE074,CDR15319,odd_hour_contact
CASE074,CDR15322,odd_hour_contact
CASE074,CDR15323,odd_hour_contact
CASE074,CDR15327,odd_hour_contact
CASE074,CDR15330,burst_calling
CASE074,CDR15331,burst_calling
CASE074,CDR15332,odd_hour_contact|burst_calling
CASE074,CDR15333,burst_calling
CASE074,CDR15334,burst_calling
CASE074,CDR15335,burst_calling
CASE074,CDR15336,odd_hour_contact|burst_calling
CASE074,CDR15337,odd_hour_contact|burst_calling
CASE074,CDR15338,burst_calling
CASE074,CDR15339,odd_hour_contact|burst_calling
CASE074,CDR15340,burst_calling
CASE074,CDR15341,odd_hour_contact|burst_calling
CASE074,CDR15342,burst_calling
CASE074,CDR15343,odd_hour_contact|burst_calling
CASE074,CDR15344,burst_calling
CASE074,CDR15345,burst_calling
CASE074,CDR15346,burst_calling
CASE074,CDR15347,odd_hour_contact
CASE074,CDR15353,burst_calling
CASE074,CDR15354,burst_calling
CASE074,CDR15355,burst_calling
CASE074,CDR15356,odd_hour_contact|burst_calling
CASE074,CDR15357,burst_calling
CASE074,CDR15362,burst_calling
CASE074,CDR15363,burst_calling
CASE074,CDR15364,burst_calling
CASE074,CDR15365,burst_calling
CASE074,CDR15366,odd_hour_contact|burst_calling
CASE074,CDR15368,odd_hour_contact
CASE074,CDR15371,odd_hour_contact
CASE074,CDR15373,odd_hour_contact|burst_calling
CASE074,CDR15374,burst_calling
CASE074,CDR15375,burst_calling
CASE074,CDR15376,burst_calling
CASE074,CDR15377,burst_calling
CASE074,CDR15378,burst_calling
CASE074,CDR15379,odd_hour_contact|burst_calling
CASE074,CDR15380,burst_calling
CASE074,CDR15381,odd_hour_contact|burst_calling
CASE074,CDR15382,odd_hour_contact|burst_calling
CASE074,CDR15383,odd_hour_contact|burst_calling
CASE074,CDR15384,burst_calling
CASE074,CDR15385,single_use_contact
CASE074,CDR15386,single_use_contact
CASE074,CDR15387,single_use_contact
CASE074,CDR15388,single_use_contact
CASE074,CDR15389,single_use_contact
CASE074,CDR15390,single_use_contact
CASE074,CDR15391,single_use_contact
CASE074,CDR15392,single_use_contact
CASE074,CDR15393,odd_hour_contact|single_use_contact
CASE074,CDR15394,odd_hour_contact|single_use_contact
CASE074,CDR15395,single_use_contact
CASE074,CDR15396,single_use_contact
CASE074,CDR15397,single_use_contact
CASE074,CDR15398,single_use_contact
CASE074,CDR15399,single_use_contact
CASE074,CDR15400,single_use_contact
CASE074,CDR15401,single_use_contact
CASE074,CDR15402,single_use_contact
CASE074,CDR15403,single_use_contact
CASE074,CDR15404,single_use_contact
CASE074,CDR15405,single_use_contact
CASE074,CDR15406,single_use_contact
CASE074,CDR15407,single_use_contact
CASE074,CDR15408,single_use_contact
CASE074,CDR15409,odd_hour_contact|single_use_contact
CASE074,CDR15410,single_use_contact
CASE074,CDR15411,single_use_contact
CASE074,CDR15412,single_use_contact
CASE074,CDR15413,single_use_contact
CASE074,CDR15414,single_use_contact
CASE074,CDR15415,single_use_contact
CASE074,CDR15416,single_use_contact
CASE074,CDR15417,single_use_contact
CASE074,CDR15418,single_use_contact
CASE074,CDR15419,single_use_contact
CASE074,CDR15420,single_use_contact
CASE074,CDR15421,single_use_contact
CASE074,CDR15422,single_use_contact
CASE074,CDR15423,single_use_contact
CASE074,CDR15424,single_use_contact
CASE074,CDR15425,odd_hour_contact|single_use_contact
CASE074,CDR15426,odd_hour_contact|single_use_contact
CASE074,CDR15427,single_use_contact
CASE074,CDR15428,single_use_contact
CASE074,CDR15429,single_use_contact
CASE074,CDR15430,single_use_contact
CASE074,CDR15431,single_use_contact
CASE074,CDR15432,odd_hour_contact|single_use_contact
CASE074,CDR15433,single_use_contact
CASE074,CDR15434,single_use_contact
CASE074,CDR15435,single_use_contact
CASE074,CDR15436,odd_hour_contact|single_use_contact
CASE074,CDR15437,odd_hour_contact|single_use_contact
CASE074,CDR15438,single_use_contact
CASE074,CDR15439,odd_hour_contact|single_use_contact
CASE074,CDR15440,single_use_contact
CASE074,CDR15441,odd_hour_contact|single_use_contact
CASE074,CDR15442,single_use_contact
CASE074,CDR15443,single_use_contact
CASE074,CDR15444,single_use_contact
CASE074,CDR15445,single_use_contact
CASE074,CDR15446,single_use_contact
CASE074,CDR15447,single_use_contact
CASE074,CDR15448,single_use_contact
CASE074,CDR15449,single_use_contact
CASE074,CDR15450,single_use_contact
CASE074,CDR15451,single_use_contact
CASE074,CDR15452,single_use_contact
CASE074,CDR15453,single_use_contact
CASE074,CDR15454,single_use_contact
CASE074,CDR15455,single_use_contact
CASE074,CDR15456,single_use_contact
CASE074,CDR15457,single_use_contact
CASE074,CDR15458,odd_hour_contact|single_use_contact
CASE074,CDR15459,single_use_contact
CASE074,CDR15460,odd_hour_contact|single_use_contact
CASE074,CDR15461,single_use_contact
CASE074,CDR15462,odd_hour_contact|single_use_contact
CASE074,CDR15463,single_use_contact
CASE074,CDR15464,single_use_contact
CASE074,CDR15465,odd_hour_contact|single_use_contact
CASE074,CDR15466,single_use_contact
CASE074,CDR15467,single_use_contact
CASE074,CDR15468,single_use_contact
CASE074,CDR15469,single_use_contact
CASE074,CDR15470,single_use_contact
CASE074,CDR15471,odd_hour_contact|single_use_contact
CASE074,CDR15472,single_use_contact
CASE074,CDR15473,single_use_contact
CASE074,CDR15474,single_use_contact
CASE075,CDR15484,odd_hour_contact|burst_calling
CASE075,CDR15485,burst_calling
CASE075,CDR15486,burst_calling
CASE075,CDR15487,odd_hour_contact|burst_calling
CASE075,CDR15488,burst_calling
CASE075,CDR15489,odd_hour_contact|burst_calling
CASE075,CDR15490,single_use_contact
CASE075,CDR15491,single_use_contact
CASE075,CDR15492,single_use_contact
CASE075,CDR15493,single_use_contact
CASE075,CDR15494,single_use_contact
CASE075,CDR15495,odd_hour_contact|single_use_contact
CASE075,CDR15496,single_use_contact
CASE075,CDR15497,single_use_contact
CASE075,CDR15498,single_use_contact
CASE075,CDR15499,single_use_contact
CASE075,CDR15500,single_use_contact
CASE075,CDR15501,single_use_contact
CASE075,CDR15502,single_use_contact
CASE075,CDR15503,odd_hour_contact|single_use_contact
CASE075,CDR15504,single_use_contact
CASE075,CDR15505,single_use_contact
CASE075,CDR15506,single_use_contact
CASE075,CDR15507,single_use_contact
CASE075,CDR15508,single_use_contact
CASE075,CDR15509,single_use_contact
CASE075,CDR15510,single_use_contact
CASE075,CDR15511,single_use_contact
CASE075,CDR15512,single_use_contact
CASE075,CDR15513,single_use_contact
CASE075,CDR15514,single_use_contact
CASE075,CDR15515,single_use_contact
CASE075,CDR15516,odd_hour_contact|single_use_contact
CASE075,CDR15517,single_use_contact
CASE075,CDR15518,single_use_contact
CASE075,CDR15519,single_use_contact
CASE075,CDR15520,single_use_contact
CASE075,CDR15521,single_use_contact
CASE075,CDR15522,single_use_contact
CASE075,CDR15523,single_use_contact
CASE075,CDR15524,single_use_contact
CASE075,CDR15525,odd_hour_contact|single_use_contact
CASE075,CDR15526,odd_hour_contact|single_use_contact
CASE075,CDR15527,single_use_contact
CASE075,CDR15528,single_use_contact
CASE075,CDR15529,single_use_contact
CASE075,CDR15530,odd_hour_contact|single_use_contact
CASE075,CDR15531,single_use_contact
CASE075,CDR15532,odd_hour_contact|single_use_contact
CASE075,CDR15533,single_use_contact
CASE075,CDR15534,single_use_contact
CASE075,CDR15535,single_use_contact
CASE075,CDR15536,single_use_contact
CASE075,CDR15537,single_use_contact
CASE075,CDR15538,single_use_contact
CASE075,CDR15539,single_use_contact
CASE075,CDR15540,single_use_contact
CASE075,CDR15541,single_use_contact
CASE075,CDR15542,single_use_contact
CASE075,CDR15543,single_use_contact
CASE075,CDR15544,single_use_contact
CASE075,CDR15545,single_use_contact
CASE075,CDR15546,single_use_contact
CASE075,CDR15547,single_use_contact
CASE075,CDR15548,odd_hour_contact|single_use_contact
CASE075,CDR15549,single_use_contact
CASE075,CDR15550,odd_hour_contact|single_use_contact
CASE075,CDR15551,single_use_contact
CASE075,CDR15552,single_use_contact
CASE075,CDR15553,odd_hour_contact|single_use_contact
CASE075,CDR15554,single_use_contact
CASE075,CDR15555,single_use_contact
CASE075,CDR15556,odd_hour_contact|single_use_contact
CASE075,CDR15557,single_use_contact
CASE075,CDR15558,single_use_contact
CASE075,CDR15559,single_use_contact
CASE075,CDR15560,single_use_contact
CASE075,CDR15561,single_use_contact
CASE075,CDR15562,odd_hour_contact|single_use_contact
CASE075,CDR15563,single_use_contact
CASE075,CDR15564,odd_hour_contact|single_use_contact
CASE075,CDR15565,single_use_contact
CASE075,CDR15566,single_use_contact
CASE075,CDR15567,odd_hour_contact|single_use_contact
CASE075,CDR15568,single_use_contact
CASE075,CDR15569,single_use_contact
CASE075,CDR15570,single_use_contact
CASE075,CDR15571,single_use_contact
CASE075,CDR15572,single_use_contact
CASE075,CDR15573,single_use_contact
CASE075,CDR15574,single_use_contact
CASE075,CDR15575,single_use_contact
CASE075,CDR15576,single_use_contact
CASE075,CDR15577,single_use_contact
CASE075,CDR15578,single_use_contact
CASE075,CDR15579,single_use_contact
CASE076,CDR15588,odd_hour_contact
CASE076,CDR15590,single_use_contact
CASE076,CDR15591,single_use_contact
CASE076,CDR15592,single_use_contact
CASE076,CDR15593,single_use_contact
CASE076,CDR15594,single_use_contact
CASE076,CDR15595,single_use_contact
CASE076,CDR15596,single_use_contact
CASE076,CDR15597,single_use_contact
CASE076,CDR15598,single_use_contact
CASE076,CDR15599,odd_hour_contact|single_use_contact
CASE076,CDR15600,single_use_contact
CASE076,CDR15601,single_use_contact
CASE076,CDR15602,single_use_contact
CASE076,CDR15603,single_use_contact
CASE076,CDR15604,odd_hour_contact|single_use_contact
CASE076,CDR15605,single_use_contact
CASE076,CDR15606,single_use_contact
CASE076,CDR15607,odd_hour_contact|single_use_contact
CASE076,CDR15608,single_use_contact
CASE076,CDR15609,single_use_contact
CASE076,CDR15610,odd_hour_contact|single_use_contact
CASE076,CDR15611,single_use_contact
CASE076,CDR15612,single_use_contact
CASE076,CDR15613,single_use_contact
CASE076,CDR15614,single_use_contact
CASE076,CDR15615,single_use_contact
CASE076,CDR15616,odd_hour_contact|single_use_contact
CASE076,CDR15617,single_use_contact
CASE076,CDR15618,single_use_contact
CASE076,CDR15619,single_use_contact
CASE076,CDR15620,single_use_contact
CASE076,CDR15621,odd_hour_contact|single_use_contact
CASE076,CDR15622,single_use_contact
CASE076,CDR15623,single_use_contact
CASE076,CDR15624,single_use_contact
CASE076,CDR15625,single_use_contact
CASE076,CDR15626,odd_hour_contact|single_use_contact
CASE076,CDR15627,single_use_contact
CASE076,CDR15628,single_use_contact
CASE076,CDR15629,single_use_contact
CASE076,CDR15630,single_use_contact
CASE076,CDR15631,single_use_contact
CASE076,CDR15632,odd_hour_contact|single_use_contact
CASE076,CDR15633,single_use_contact
CASE076,CDR15634,single_use_contact
CASE076,CDR15635,single_use_contact
CASE076,CDR15636,single_use_contact
CASE076,CDR15637,odd_hour_contact|single_use_contact
CASE076,CDR15638,single_use_contact
CASE076,CDR15639,single_use_contact
CASE076,CDR15640,single_use_contact
CASE076,CDR15641,single_use_contact
CASE076,CDR15642,single_use_contact
CASE076,CDR15643,odd_hour_contact|single_use_contact
CASE076,CDR15644,single_use_contact
CASE076,CDR15645,odd_hour_contact|single_use_contact
CASE076,CDR15646,single_use_contact
CASE076,CDR15647,single_use_contact
CASE076,CDR15648,odd_hour_contact|single_use_contact
CASE076,CDR15649,single_use_contact
CASE076,CDR15650,single_use_contact
CASE076,CDR15651,single_use_contact
CASE076,CDR15652,single_use_contact
CASE076,CDR15653,single_use_contact
CASE076,CDR15654,single_use_contact
CASE076,CDR15655,single_use_contact
CASE076,CDR15656,odd_hour_contact|single_use_contact
CASE076,CDR15657,odd_hour_contact|single_use_contact
CASE076,CDR15658,odd_hour_contact|single_use_contact
CASE076,CDR15659,single_use_contact
CASE076,CDR15660,single_use_contact
CASE076,CDR15661,single_use_contact
CASE076,CDR15662,single_use_contact
CASE076,CDR15663,single_use_contact
CASE076,CDR15664,single_use_contact
CASE076,CDR15665,odd_hour_contact|single_use_contact
CASE076,CDR15666,single_use_contact
CASE076,CDR15667,single_use_contact
CASE076,CDR15668,odd_hour_contact|single_use_contact
CASE076,CDR15669,single_use_contact
CASE076,CDR15670,odd_hour_contact|single_use_contact
CASE076,CDR15671,odd_hour_contact|single_use_contact
CASE076,CDR15672,single_use_contact
CASE076,CDR15673,single_use_contact
CASE076,CDR15674,single_use_contact
CASE076,CDR15675,single_use_contact
CASE076,CDR15676,odd_hour_contact|single_use_contact
CASE076,CDR15677,single_use_contact
CASE076,CDR15678,single_use_contact
CASE076,CDR15679,odd_hour_contact|single_use_contact
CASE077,CDR15681,odd_hour_contact
CASE077,CDR15683,odd_hour_contact
CASE077,CDR15688,burst_calling
CASE077,CDR15689,burst_calling
CASE077,CDR15690,odd_hour_contact|burst_calling
CASE077,CDR15691,burst_calling
CASE077,CDR15692,burst_calling
CASE077,CDR15697,odd_hour_contact
CASE077,CDR15701,odd_hour_contact
CASE077,CDR15703,burst_calling
CASE077,CDR15704,burst_calling
CASE077,CDR15705,burst_calling
CASE077,CDR15706,burst_calling
CASE077,CDR15707,burst_calling
CASE077,CDR15708,burst_calling
CASE077,CDR15709,odd_hour_contact|burst_calling
CASE077,CDR15710,odd_hour_contact|burst_calling
CASE077,CDR15711,burst_calling
CASE077,CDR15712,burst_calling
CASE077,CDR15713,burst_calling
CASE077,CDR15717,burst_calling
CASE077,CDR15718,burst_calling
CASE077,CDR15719,odd_hour_contact|burst_calling
CASE077,CDR15720,burst_calling
CASE077,CDR15721,burst_calling
CASE077,CDR15722,burst_calling
CASE077,CDR15723,burst_calling
CASE077,CDR15724,burst_calling
CASE077,CDR15725,burst_calling
CASE077,CDR15726,burst_calling
CASE077,CDR15727,odd_hour_contact
CASE077,CDR15729,odd_hour_contact
CASE077,CDR15730,burst_calling
CASE077,CDR15731,burst_calling
CASE077,CDR15732,burst_calling
CASE077,CDR15733,burst_calling
CASE077,CDR15734,burst_calling
CASE077,CDR15735,burst_calling
CASE077,CDR15736,burst_calling
CASE077,CDR15737,burst_calling
CASE077,CDR15738,burst_calling
CASE077,CDR15739,burst_calling
CASE077,CDR15740,odd_hour_contact
CASE077,CDR15758,odd_hour_contact|burst_calling
CASE077,CDR15759,odd_hour_contact|burst_calling
CASE077,CDR15760,burst_calling
CASE077,CDR15761,odd_hour_contact|burst_calling
CASE077,CDR15762,burst_calling
CASE077,CDR15763,burst_calling
CASE077,CDR15764,burst_calling
CASE077,CDR15765,burst_calling
CASE077,CDR15766,odd_hour_contact|burst_calling
CASE077,CDR15767,burst_calling
CASE077,CDR15770,odd_hour_contact
CASE077,CDR15771,odd_hour_contact
CASE077,CDR15777,odd_hour_contact
CASE077,CDR15779,burst_calling
CASE077,CDR15780,burst_calling
CASE077,CDR15781,burst_calling
CASE077,CDR15782,burst_calling
CASE077,CDR15783,odd_hour_contact|burst_calling
CASE077,CDR15784,burst_calling
CASE077,CDR15785,burst_calling
CASE077,CDR15786,burst_calling
CASE077,CDR15787,burst_calling
CASE077,CDR15788,burst_calling
CASE077,CDR15789,burst_calling
CASE077,CDR15790,burst_calling
CASE077,CDR15791,burst_calling
CASE077,CDR15792,burst_calling
CASE077,CDR15793,odd_hour_contact|burst_calling
CASE077,CDR15794,burst_calling
CASE077,CDR15795,odd_hour_contact
CASE077,CDR15797,burst_calling
CASE077,CDR15798,burst_calling
CASE077,CDR15799,odd_hour_contact|burst_calling
CASE077,CDR15800,burst_calling
CASE077,CDR15801,odd_hour_contact|burst_calling
CASE077,CDR15802,burst_calling
CASE077,CDR15810,burst_calling
CASE077,CDR15811,burst_calling
CASE077,CDR15812,burst_calling
CASE077,CDR15813,burst_calling
CASE077,CDR15814,burst_calling
CASE077,CDR15815,odd_hour_contact
CASE077,CDR15819,burst_calling
CASE077,CDR15820,burst_calling
CASE077,CDR15821,odd_hour_contact|burst_calling
CASE077,CDR15822,odd_hour_contact|burst_calling
CASE077,CDR15823,burst_calling
CASE077,CDR15829,odd_hour_contact
CASE077,CDR15831,odd_hour_contact
CASE077,CDR15839,burst_calling
CASE077,CDR15840,burst_calling
CASE077,CDR15841,burst_calling
CASE077,CDR15842,odd_hour_contact|burst_calling
CASE077,CDR15843,burst_calling
CASE077,CDR15844,odd_hour_contact|burst_calling
CASE077,CDR15845,burst_calling
CASE077,CDR15846,burst_calling
CASE077,CDR15847,burst_calling
