event_id,case_id,timestamp,person_ids,location_id,event_type,description
CASE084-EVT004,CASE084,2026-05-29T09:09:00,P0862|P0651,LOC0026,phone_call,Interaction preceding the reported incident.
CASE084-EVT005,CASE084,2026-05-25T04:09:00,P0612|P0651,LOC0120,phone_call,Interaction preceding the reported incident.
CASE084-EVT006,CASE084,2026-05-30T20:09:00,P0612|P0870,LOC0215,vehicle_movement,Interaction preceding the reported incident.
CASE084-EVT007,CASE084,2026-05-30T04:09:00,P0651|P0870,LOC0231,meeting,Interaction preceding the reported incident.
CASE084-EVT008,CASE084,2026-05-23T02:09:00,P0651|P0198,LOC0288,vehicle_movement,Interaction preceding the reported incident.
CASE084-EVT009,CASE084,2026-05-29T09:09:00,P0870|P0198,LOC0075,phone_call,Interaction preceding the reported incident.
CASE084-EVT010,CASE084,2026-05-29T23:09:00,P0870|P0960,LOC0066,phone_call,Interaction preceding the reported incident.
CASE084-EVT011,CASE084,2026-06-01T04:09:00,P0198|P0960,LOC0162,phone_call,Interaction preceding the reported incident.
CASE084-EVT012,CASE084,2026-05-24T06:09:00,P0198|P0624,LOC0048,vehicle_movement,Interaction preceding the reported incident.
CASE084-EVT013,CASE084,2026-05-27T20:09:00,P0960|P0624,LOC0150,phone_call,Interaction preceding the reported incident.
CASE084-EVT014,CASE084,2026-05-31T03:09:00,P0960|P0575,LOC0089,meeting,Interaction preceding the reported incident.
CASE084-EVT015,CASE084,2026-05-28T06:09:00,P0624|P0575,LOC0044,phone_call,Interaction preceding the reported incident.
CASE084-EVT016,CASE084,2026-05-23T04:09:00,P0624|P0567,LOC0283,phone_call,Interaction preceding the reported incident.
CASE084-EVT017,CASE084,2026-05-26T12:09:00,P0575|P0567,LOC0040,phone_call,Interaction preceding the reported incident.
CASE084-EVT018,CASE084,2026-05-26T10:09:00,P0575|P0576,LOC0016,meeting,Interaction preceding the reported incident.
CASE084-EVT019,CASE084,2026-05-25T12:09:00,P0567|P0576,LOC0074,vehicle_movement,Interaction preceding the reported incident.
CASE084-EVT020,CASE084,2026-06-01T14:09:00,P0567|P0649,LOC0198,meeting,Interaction preceding the reported incident.
CASE084-EVT021,CASE084,2026-05-28T20:09:00,P0576|P0649,LOC0241,meeting,Interaction preceding the reported incident.
CASE084-EVT022,CASE084,2026-05-28T10:09:00,P0576|P0867,LOC0154,vehicle_movement,Interaction preceding the reported incident.
CASE084-EVT023,CASE084,2026-05-27T09:09:00,P0649|P0867,LOC0279,phone_call,Interaction preceding the reported incident.
CASE084-EVT024,CASE084,2026-05-27T10:09:00,P0649|P0785,LOC0183,phone_call,Interaction preceding the reported incident.
CASE084-EVT025,CASE084,2026-05-25T03:09:00,P0867|P0785,LOC0136,vehicle_movement,Interaction preceding the reported incident.
CASE084-EVT026,CASE084,2026-05-24T12:09:00,P0867|P0077,LOC0237,phone_call,Interaction preceding the reported incident.
CASE084-EVT027,CASE084,2026-05-24T16:09:00,P0785|P0077,LOC0011,phone_call,Interaction preceding the reported incident.
CASE084-EVT028,CASE084,2026-05-24T15:09:00,P0785|P0668,LOC0289,phone_call,Interaction preceding the reported incident.
CASE084-EVT029,CASE084,2026-05-22T22:09:00,P0077|P0668,LOC0283,phone_call,Interaction preceding the reported incident.
CASE084-EVT030,CASE084,2026-05-24T21:09:00,P0077|P0689,LOC0277,vehicle_movement,Interaction preceding the reported incident.
CASE084-EVT031,CASE084,2026-05-24T05:09:00,P0668|P0689,LOC0269,phone_call,Interaction preceding the reported incident.
CASE084-EVT032,CASE084,2026-05-30T10:09:00,P0668|P0096,LOC0212,phone_call,Interaction preceding the reported incident.
CASE084-EVT033,CASE084,2026-05-26T06:09:00,P0689|P0096,LOC0137,vehicle_movement,Interaction preceding the reported incident.
CASE084-EVT034,CASE084,2026-05-31T15:09:00,P0689|P0185,LOC0185,phone_call,Interaction preceding the reported incident.
CASE084-EVT035,CASE084,2026-05-25T02:09:00,P0096|P0185,LOC0223,phone_call,Interaction preceding the reported incident.
CASE084-EVT036,CASE084,2026-05-31T01:09:00,P0096|P0573,LOC0017,vehicle_movement,Interaction preceding the reported incident.
CASE084-EVT037,CASE084,2026-05-28T14:09:00,P0185|P0573,LOC0239,phone_call,Interaction preceding the reported incident.
CASE084-EVT038,CASE084,2026-05-26T21:09:00,P0185|P0699,LOC0213,meeting,Interaction preceding the reported incident.
CASE084-EVT039,CASE084,2026-05-23T12:09:00,P0573|P0699,LOC0030,meeting,Interaction preceding the reported incident.
CASE084-EVT040,CASE084,2026-05-25T02:09:00,P0573|P0740,LOC0275,meeting,Interaction preceding the reported incident.
CASE084-EVT041,CASE084,2026-05-26T09:09:00,P0699|P0740,LOC0197,phone_call,Interaction preceding the reported incident.
CASE084-EVT042,CASE084,2026-05-28T13:09:00,P0699|P0875,LOC0241,phone_call,Interaction preceding the reported incident.
CASE084-EVT043,CASE084,2026-06-01T00:09:00,P0740|P0875,LOC0296,vehicle_movement,Interaction preceding the reported incident.
CASE084-EVT044,CASE084,2026-05-29T12:09:00,P0740|P0719,LOC0126,vehicle_movement,Interaction preceding the reported incident.
CASE084-EVT045,CASE084,2026-05-25T09:09:00,P0875|P0719,LOC0128,vehicle_movement,Interaction preceding the reported incident.
CASE084-EVT046,CASE084,2026-05-29T07:09:00,P0875|P0496,LOC0205,phone_call,Interaction preceding the reported incident.
CASE084-EVT047,CASE084,2026-05-30T12:09:00,P0719|P0496,LOC0185,meeting,Interaction preceding the reported incident.
CASE084-EVT048,CASE084,2026-06-01T13:09:00,P0719|P0724,LOC0091,phone_call,Interaction preceding the reported incident.
CASE084-EVT049,CASE084,2026-06-01T03:09:00,P0496|P0724,LOC0262,meeting,Interaction preceding the reported incident.
CASE084-EVT050,CASE084,2026-06-02T16:09:00,P0647,LOC0156,incident,Reported extortion incident.
CASE085-EVT001,CASE085,2026-05-20T20:57:00,P0182|P0605,LOC0287,vehicle_movement,Interaction preceding the reported incident.
CASE085-EVT002,CASE085,2026-05-27T02:57:00,P0605|P0957,LOC0150,vehicle_movement,Interaction preceding the reported incident.
CASE085-EVT003,CASE085,2026-05-24T00:57:00,P0957|P0105,LOC0265,meeting,Interaction preceding the reported incident.
CASE085-EVT004,CASE085,2026-05-21T13:57:00,P0105|P0426,LOC0125,meeting,Interaction preceding the reported incident.
CASE085-EVT005,CASE085,2026-05-19T21:57:00,P0426|P0637,LOC0172,meeting,Interaction preceding the reported incident.
CASE085-EVT006,CASE085,2026-05-18T21:57:00,P0637|P0577,LOC0180,meeting,Interaction preceding the reported incident.
CASE085-EVT007,CASE085,2026-05-25T15:57:00,P0577|P0329,LOC0199,meeting,Interaction preceding the reported incident.
CASE085-EVT008,CASE085,2026-05-27T16:57:00,P0329|P0158,LOC0276,vehicle_movement,Interaction preceding the reported incident.
CASE085-EVT009,CASE085,2026-05-29T08:57:00,P0182,LOC0225,incident,Reported robbery network incident.
CASE086-EVT001,CASE086,2026-01-27T23:46:00,P0301|P0245,LOC0148,meeting,Interaction preceding the reported incident.
CASE086-EVT002,CASE086,2026-01-28T05:46:00,P0245|P0771,LOC0016,meeting,Interaction preceding the reported incident.
CASE086-EVT003,CASE086,2026-01-23T01:46:00,P0771|P0751,LOC0283,vehicle_movement,Interaction preceding the reported incident.
CASE086-EVT004,CASE086,2026-01-25T00:46:00,P0751|P0445,LOC0292,meeting,Interaction preceding the reported incident.
CASE086-EVT005,CASE086,2026-01-25T00:46:00,P0445|P0839,LOC0085,meeting,Interaction preceding the reported incident.
CASE086-EVT006,CASE086,2026-01-26T05:46:00,P0839|P0020,LOC0062,meeting,Interaction preceding the reported incident.
CASE086-EVT007,CASE086,2026-01-26T00:46:00,P0020|P0469,LOC0289,vehicle_movement,Interaction preceding the reported incident.
CASE086-EVT008,CASE086,2026-01-28T01:46:00,P0469|P0513,LOC0059,vehicle_movement,Interaction preceding the reported incident.
CASE086-EVT009,CASE086,2026-01-22T20:46:00,P0513|P0322,LOC0049,vehicle_movement,Interaction preceding the reported incident.
CASE086-EVT010,CASE086,2026-01-21T21:46:00,P0322|P0106,LOC0111,phone_call,Interaction preceding the reported incident.
CASE086-EVT011,CASE086,2026-01-23T09:46:00,P0106|P0119,LOC0135,phone_call,Interaction preceding the reported incident.
CASE086-EVT012,CASE086,2026-01-30T00:46:00,P0119|P0690,LOC0177,meeting,Interaction preceding the reported incident.
CASE086-EVT013,CASE086,2026-01-28T01:46:00,P0690|P0443,LOC0056,vehicle_movement,Interaction preceding the reported incident.
CASE086-EVT014,CASE086,2026-01-31T05:46:00,P0301,LOC0262,incident,Reported multi-city fraud network incident.
CASE087-EVT001,CASE087,2025-12-05T00:17:00,P0359|P0826,LOC0167,meeting,Interaction preceding the reported incident.
CASE087-EVT002,CASE087,2025-11-28T19:17:00,P0826|P0638,LOC0248,phone_call,Interaction preceding the reported incident.
CASE087-EVT003,CASE087,2025-11-30T15:17:00,P0857|P0754,LOC0029,vehicle_movement,Interaction preceding the reported incident.
CASE087-EVT004,CASE087,2025-12-01T22:17:00,P0754|P0697,LOC0150,phone_call,Interaction preceding the reported incident.
CASE087-EVT005,CASE087,2025-12-08T06:17:00,P0697|P0024,LOC0061,phone_call,Interaction preceding the reported incident.
CASE087-EVT006,CASE087,2025-12-01T17:17:00,P0638|P0857,LOC0113,vehicle_movement,Interaction preceding the reported incident.
CASE087-EVT007,CASE087,2025-12-09T07:17:00,P0359,LOC0017,incident,Reported money-laundering-style financial network incident.
CASE088-EVT001,CASE088,2025-06-20T14:41:00,P0651|P0187,LOC0072,phone_call,Interaction preceding the reported incident.
CASE088-EVT002,CASE088,2025-06-24T09:41:00,P0187|P0696,LOC0161,vehicle_movement,Interaction preceding the reported incident.
CASE088-EVT003,CASE088,2025-06-20T11:41:00,P0696|P0813,LOC0087,vehicle_movement,Interaction preceding the reported incident.
CASE088-EVT004,CASE088,2025-06-17T16:41:00,P0813|P0463,LOC0137,vehicle_movement,Interaction preceding the reported incident.
CASE088-EVT005,CASE088,2025-06-21T21:41:00,P0463|P0985,LOC0268,meeting,Interaction preceding the reported incident.
CASE088-EVT006,CASE088,2025-06-24T13:41:00,P0775|P0016,LOC0071,phone_call,Interaction preceding the reported incident.
CASE088-EVT007,CASE088,2025-06-24T16:41:00,P0016|P0759,LOC0146,vehicle_movement,Interaction preceding the reported incident.
CASE088-EVT008,CASE088,2025-06-22T20:41:00,P0759|P0714,LOC0129,meeting,Interaction preceding the reported incident.
CASE088-EVT009,CASE088,2025-06-22T13:41:00,P0714|P0825,LOC0180,meeting,Interaction preceding the reported incident.
CASE088-EVT010,CASE088,2025-06-23T12:41:00,P0825|P0459,LOC0205,phone_call,Interaction preceding the reported incident.
CASE088-EVT011,CASE088,2025-06-21T18:41:00,P0459|P0279,LOC0115,meeting,Interaction preceding the reported incident.
CASE088-EVT012,CASE088,2025-06-17T10:41:00,P0985|P0775,LOC0030,vehicle_movement,Interaction preceding the reported incident.
CASE088-EVT013,CASE088,2025-06-27T22:41:00,P0651,LOC0102,incident,Reported smuggling-style network incident.
CASE089-EVT001,CASE089,2026-03-28T16:03:00,P0172|P0777,LOC0171,phone_call,Interaction preceding the reported incident.
CASE089-EVT002,CASE089,2026-03-27T07:03:00,P0378|P0014,LOC0100,phone_call,Interaction preceding the reported incident.
CASE089-EVT003,CASE089,2026-03-31T04:03:00,P0014|P0051,LOC0263,phone_call,Interaction preceding the reported incident.
CASE089-EVT004,CASE089,2026-03-28T11:03:00,P0777|P0378,LOC0078,phone_call,Interaction preceding the reported incident.
CASE089-EVT005,CASE089,2026-04-04T23:03:00,P0172,LOC0220,incident,Reported document forgery incident.
CASE090-EVT001,CASE090,2026-04-14T02:37:00,P0906|P0623,LOC0206,phone_call,Interaction preceding the reported incident.
CASE090-EVT002,CASE090,2026-04-12T02:37:00,P0623|P0806,LOC0272,meeting,Interaction preceding the reported incident.
CASE090-EVT003,CASE090,2026-04-16T14:37:00,P0806|P0749,LOC0083,meeting,Interaction preceding the reported incident.
CASE090-EVT004,CASE090,2026-04-18T07:37:00,P0749|P0328,LOC0094,phone_call,Interaction preceding the reported incident.
CASE090-EVT005,CASE090,2026-04-15T00:37:00,P0328|P0643,LOC0260,phone_call,Interaction preceding the reported incident.
CASE090-EVT006,CASE090,2026-04-11T01:37:00,P0643|P0362,LOC0114,meeting,Interaction preceding the reported incident.
CASE090-EVT007,CASE090,2026-04-17T11:37:00,P0362|P0482,LOC0252,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT008,CASE090,2026-04-19T09:37:00,P0482|P0172,LOC0144,meeting,Interaction preceding the reported incident.
CASE090-EVT009,CASE090,2026-04-20T11:37:00,P0172|P0645,LOC0277,phone_call,Interaction preceding the reported incident.
CASE090-EVT010,CASE090,2026-04-18T15:37:00,P0645|P0994,LOC0067,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT011,CASE090,2026-04-14T06:37:00,P0994|P0560,LOC0294,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT012,CASE090,2026-04-18T02:37:00,P0560|P0781,LOC0108,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT013,CASE090,2026-04-14T10:37:00,P0781|P0263,LOC0125,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT014,CASE090,2026-04-11T17:37:00,P0263|P0105,LOC0057,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT015,CASE090,2026-04-11T08:37:00,P0105|P0962,LOC0234,phone_call,Interaction preceding the reported incident.
CASE090-EVT016,CASE090,2026-04-17T03:37:00,P0962|P0376,LOC0082,phone_call,Interaction preceding the reported incident.
CASE090-EVT017,CASE090,2026-04-14T12:37:00,P0376|P0545,LOC0162,meeting,Interaction preceding the reported incident.
CASE090-EVT018,CASE090,2026-04-19T06:37:00,P0545|P0841,LOC0041,meeting,Interaction preceding the reported incident.
CASE090-EVT019,CASE090,2026-04-20T16:37:00,P0841|P0316,LOC0198,meeting,Interaction preceding the reported incident.
CASE090-EVT020,CASE090,2026-04-19T03:37:00,P0316|P0265,LOC0118,meeting,Interaction preceding the reported incident.
CASE090-EVT021,CASE090,2026-04-15T20:37:00,P0265|P0534,LOC0011,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT022,CASE090,2026-04-11T07:37:00,P0534|P0170,LOC0181,phone_call,Interaction preceding the reported incident.
CASE090-EVT023,CASE090,2026-04-14T03:37:00,P0170|P0700,LOC0079,meeting,Interaction preceding the reported incident.
CASE090-EVT024,CASE090,2026-04-20T09:37:00,P0700|P0928,LOC0115,phone_call,Interaction preceding the reported incident.
CASE090-EVT025,CASE090,2026-04-18T17:37:00,P0928|P0533,LOC0191,meeting,Interaction preceding the reported incident.
CASE090-EVT026,CASE090,2026-04-14T11:37:00,P0533|P0224,LOC0052,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT027,CASE090,2026-04-15T05:37:00,P0224|P0758,LOC0197,phone_call,Interaction preceding the reported incident.
CASE090-EVT028,CASE090,2026-04-14T07:37:00,P0758|P0966,LOC0109,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT029,CASE090,2026-04-12T11:37:00,P0966|P0840,LOC0094,phone_call,Interaction preceding the reported incident.
CASE090-EVT030,CASE090,2026-04-14T17:37:00,P0840|P0008,LOC0136,phone_call,Interaction preceding the reported incident.
CASE090-EVT031,CASE090,2026-04-18T07:37:00,P0008|P0486,LOC0051,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT032,CASE090,2026-04-15T11:37:00,P0486|P0118,LOC0227,meeting,Interaction preceding the reported incident.
CASE090-EVT033,CASE090,2026-04-11T15:37:00,P0118|P0015,LOC0198,meeting,Interaction preceding the reported incident.
CASE090-EVT034,CASE090,2026-04-18T08:37:00,P0015|P0117,LOC0147,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT035,CASE090,2026-04-12T15:37:00,P0117|P0581,LOC0055,phone_call,Interaction preceding the reported incident.
CASE090-EVT036,CASE090,2026-04-16T07:37:00,P0581|P0595,LOC0218,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT037,CASE090,2026-04-19T04:37:00,P0746|P0633,LOC0019,meeting,Interaction preceding the reported incident.
CASE090-EVT038,CASE090,2026-04-19T00:37:00,P0633|P0067,LOC0073,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT039,CASE090,2026-04-15T08:37:00,P0067|P0507,LOC0134,phone_call,Interaction preceding the reported incident.
CASE090-EVT040,CASE090,2026-04-18T07:37:00,P0507|P0195,LOC0277,meeting,Interaction preceding the reported incident.
CASE090-EVT041,CASE090,2026-04-13T09:37:00,P0195|P0986,LOC0222,meeting,Interaction preceding the reported incident.
CASE090-EVT042,CASE090,2026-04-14T20:37:00,P0986|P0152,LOC0243,meeting,Interaction preceding the reported incident.
CASE090-EVT043,CASE090,2026-04-12T15:37:00,P0152|P0524,LOC0267,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT044,CASE090,2026-04-19T02:37:00,P0524|P0883,LOC0299,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT045,CASE090,2026-04-18T04:37:00,P0883|P0222,LOC0078,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT046,CASE090,2026-04-13T02:37:00,P0222|P0852,LOC0225,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT047,CASE090,2026-04-18T18:37:00,P0852|P0721,LOC0125,phone_call,Interaction preceding the reported incident.
CASE090-EVT048,CASE090,2026-04-19T05:37:00,P0721|P0843,LOC0245,phone_call,Interaction preceding the reported incident.
CASE090-EVT049,CASE090,2026-04-13T15:37:00,P0843|P0449,LOC0011,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT050,CASE090,2026-04-16T03:37:00,P0449|P0078,LOC0222,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT051,CASE090,2026-04-20T08:37:00,P0078|P0961,LOC0230,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT052,CASE090,2026-04-12T01:37:00,P0961|P0327,LOC0068,meeting,Interaction preceding the reported incident.
CASE090-EVT053,CASE090,2026-04-20T16:37:00,P0327|P0663,LOC0064,meeting,Interaction preceding the reported incident.
CASE090-EVT054,CASE090,2026-04-13T18:37:00,P0663|P0978,LOC0116,meeting,Interaction preceding the reported incident.
CASE090-EVT055,CASE090,2026-04-16T04:37:00,P0978|P0814,LOC0124,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT056,CASE090,2026-04-19T02:37:00,P0814|P0987,LOC0188,phone_call,Interaction preceding the reported incident.
CASE090-EVT057,CASE090,2026-04-15T11:37:00,P0987|P0336,LOC0298,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT058,CASE090,2026-04-18T08:37:00,P0336|P0703,LOC0191,meeting,Interaction preceding the reported incident.
CASE090-EVT059,CASE090,2026-04-11T11:37:00,P0703|P0651,LOC0099,phone_call,Interaction preceding the reported incident.
CASE090-EVT060,CASE090,2026-04-13T08:37:00,P0651|P0361,LOC0186,phone_call,Interaction preceding the reported incident.
CASE090-EVT061,CASE090,2026-04-19T15:37:00,P0361|P0750,LOC0251,phone_call,Interaction preceding the reported incident.
CASE090-EVT062,CASE090,2026-04-15T00:37:00,P0750|P0691,LOC0125,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT063,CASE090,2026-04-12T01:37:00,P0691|P0847,LOC0070,phone_call,Interaction preceding the reported incident.
CASE090-EVT064,CASE090,2026-04-12T14:37:00,P0847|P0474,LOC0007,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT065,CASE090,2026-04-17T20:37:00,P0474|P0257,LOC0198,meeting,Interaction preceding the reported incident.
CASE090-EVT066,CASE090,2026-04-17T18:37:00,P0257|P0812,LOC0169,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT067,CASE090,2026-04-13T13:37:00,P0812|P0086,LOC0221,meeting,Interaction preceding the reported incident.
CASE090-EVT068,CASE090,2026-04-13T15:37:00,P0086|P0945,LOC0225,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT069,CASE090,2026-04-11T17:37:00,P0945|P0348,LOC0115,meeting,Interaction preceding the reported incident.
CASE090-EVT070,CASE090,2026-04-15T20:37:00,P0348|P0589,LOC0048,phone_call,Interaction preceding the reported incident.
CASE090-EVT071,CASE090,2026-04-12T05:37:00,P0589|P0392,LOC0088,meeting,Interaction preceding the reported incident.
CASE090-EVT072,CASE090,2026-04-13T10:37:00,P0392|P0732,LOC0178,meeting,Interaction preceding the reported incident.
CASE090-EVT073,CASE090,2026-04-11T06:37:00,P0732|P0740,LOC0158,meeting,Interaction preceding the reported incident.
CASE090-EVT074,CASE090,2026-04-13T01:37:00,P0595|P0746,LOC0228,vehicle_movement,Interaction preceding the reported incident.
CASE090-EVT075,CASE090,2026-04-21T20:37:00,P0906,LOC0194,incident,Reported corporate fraud incident.
CASE091-EVT001,CASE091,2026-01-05T22:52:00,P0462|P0095,LOC0238,vehicle_movement,Interaction preceding the reported incident.
CASE091-EVT002,CASE091,2026-01-07T22:52:00,P0095|P0600,LOC0148,meeting,Interaction preceding the reported incident.
CASE091-EVT003,CASE091,2026-01-05T12:52:00,P0600|P0286,LOC0143,vehicle_movement,Interaction preceding the reported incident.
CASE091-EVT004,CASE091,2026-01-09T06:52:00,P0286|P0738,LOC0039,phone_call,Interaction preceding the reported incident.
CASE091-EVT005,CASE091,2026-01-04T16:52:00,P0738|P0048,LOC0293,phone_call,Interaction preceding the reported incident.
CASE091-EVT006,CASE091,2026-01-04T07:52:00,P0048|P0657,LOC0174,vehicle_movement,Interaction preceding the reported incident.
CASE091-EVT007,CASE091,2026-01-02T05:52:00,P0657|P0828,LOC0202,meeting,Interaction preceding the reported incident.
CASE091-EVT008,CASE091,2026-01-13T00:52:00,P0462,LOC0287,incident,Reported cyber-enabled fraud incident.
CASE092-EVT001,CASE092,2025-10-21T16:02:00,P0706|P0980,LOC0090,meeting,Interaction preceding the reported incident.
CASE092-EVT002,CASE092,2025-10-19T23:02:00,P0980|P0472,LOC0026,vehicle_movement,Interaction preceding the reported incident.
CASE092-EVT003,CASE092,2025-10-20T14:02:00,P0472|P0024,LOC0163,meeting,Interaction preceding the reported incident.
CASE092-EVT004,CASE092,2025-10-24T22:02:00,P0024|P0136,LOC0096,phone_call,Interaction preceding the reported incident.
CASE092-EVT005,CASE092,2025-10-26T02:02:00,P0136|P0309,LOC0084,phone_call,Interaction preceding the reported incident.
CASE092-EVT006,CASE092,2025-10-26T16:02:00,P0822|P0232,LOC0112,vehicle_movement,Interaction preceding the reported incident.
CASE092-EVT007,CASE092,2025-10-23T23:02:00,P0232|P0187,LOC0122,phone_call,Interaction preceding the reported incident.
CASE092-EVT008,CASE092,2025-10-17T14:02:00,P0187|P0840,LOC0290,vehicle_movement,Interaction preceding the reported incident.
CASE092-EVT009,CASE092,2025-10-23T16:02:00,P0840|P0020,LOC0176,meeting,Interaction preceding the reported incident.
CASE092-EVT010,CASE092,2025-10-24T05:02:00,P0020|P0842,LOC0250,phone_call,Interaction preceding the reported incident.
CASE092-EVT011,CASE092,2025-10-22T03:02:00,P0842|P0668,LOC0159,phone_call,Interaction preceding the reported incident.
CASE092-EVT012,CASE092,2025-10-24T05:02:00,P0309|P0822,LOC0233,phone_call,Interaction preceding the reported incident.
CASE092-EVT013,CASE092,2025-10-28T09:02:00,P0706,LOC0292,incident,Reported document forgery incident.
CASE093-EVT001,CASE093,2025-08-07T13:32:00,P0531|P0723,LOC0080,phone_call,Interaction preceding the reported incident.
CASE093-EVT002,CASE093,2025-08-04T10:32:00,P0332|P0455,LOC0168,meeting,Interaction preceding the reported incident.
CASE093-EVT003,CASE093,2025-08-08T17:32:00,P0332|P0811,LOC0272,phone_call,Interaction preceding the reported incident.
CASE093-EVT004,CASE093,2025-08-06T16:32:00,P0332|P0039,LOC0067,phone_call,Interaction preceding the reported incident.
CASE093-EVT005,CASE093,2025-08-03T20:32:00,P0332|P0583,LOC0219,vehicle_movement,Interaction preceding the reported incident.
CASE093-EVT006,CASE093,2025-08-08T19:32:00,P0332|P0311,LOC0054,vehicle_movement,Interaction preceding the reported incident.
CASE093-EVT007,CASE093,2025-08-12T20:32:00,P0531,LOC0015,incident,Reported multi-city fraud network incident.
CASE094-EVT001,CASE094,2026-05-09T18:43:00,P0681|P0502,LOC0101,meeting,Interaction preceding the reported incident.
CASE094-EVT002,CASE094,2026-05-17T03:43:00,P0502|P0733,LOC0069,phone_call,Interaction preceding the reported incident.
CASE094-EVT003,CASE094,2026-05-12T18:43:00,P0733|P0286,LOC0204,meeting,Interaction preceding the reported incident.
CASE094-EVT004,CASE094,2026-05-16T07:43:00,P0286|P0269,LOC0013,vehicle_movement,Interaction preceding the reported incident.
CASE094-EVT005,CASE094,2026-05-17T20:43:00,P0269|P0200,LOC0026,meeting,Interaction preceding the reported incident.
CASE094-EVT006,CASE094,2026-05-10T05:43:00,P0200|P0825,LOC0121,vehicle_movement,Interaction preceding the reported incident.
CASE094-EVT007,CASE094,2026-05-08T05:43:00,P0825|P0104,LOC0043,vehicle_movement,Interaction preceding the reported incident.
CASE094-EVT008,CASE094,2026-05-17T08:43:00,P0104|P0638,LOC0250,meeting,Interaction preceding the reported incident.
CASE094-EVT009,CASE094,2026-05-12T09:43:00,P0638|P0910,LOC0298,meeting,Interaction preceding the reported incident.
CASE094-EVT010,CASE094,2026-05-12T06:43:00,P0910|P0266,LOC0295,meeting,Interaction preceding the reported incident.
CASE094-EVT011,CASE094,2026-05-12T20:43:00,P0266|P0777,LOC0154,vehicle_movement,Interaction preceding the reported incident.
CASE094-EVT012,CASE094,2026-05-12T15:43:00,P0777|P0979,LOC0261,meeting,Interaction preceding the reported incident.
CASE094-EVT013,CASE094,2026-05-13T11:43:00,P0979|P0866,LOC0001,phone_call,Interaction preceding the reported incident.
CASE094-EVT014,CASE094,2026-05-09T20:43:00,P0866|P0226,LOC0168,meeting,Interaction preceding the reported incident.
CASE094-EVT015,CASE094,2026-05-09T05:43:00,P0226|P0765,LOC0210,phone_call,Interaction preceding the reported incident.
CASE094-EVT016,CASE094,2026-05-16T01:43:00,P0765|P0907,LOC0294,phone_call,Interaction preceding the reported incident.
CASE094-EVT017,CASE094,2026-05-09T16:43:00,P0907|P0750,LOC0249,meeting,Interaction preceding the reported incident.
CASE094-EVT018,CASE094,2026-05-09T21:43:00,P0750|P0372,LOC0059,phone_call,Interaction preceding the reported incident.
CASE094-EVT019,CASE094,2026-05-13T02:43:00,P0372|P0186,LOC0211,vehicle_movement,Interaction preceding the reported incident.
CASE094-EVT020,CASE094,2026-05-11T15:43:00,P0186|P0043,LOC0081,phone_call,Interaction preceding the reported incident.
CASE094-EVT021,CASE094,2026-05-13T10:43:00,P0043|P0921,LOC0157,vehicle_movement,Interaction preceding the reported incident.
CASE094-EVT022,CASE094,2026-05-10T18:43:00,P0921|P0088,LOC0005,vehicle_movement,Interaction preceding the reported incident.
CASE094-EVT023,CASE094,2026-05-12T10:43:00,P0088|P0783,LOC0016,vehicle_movement,Interaction preceding the reported incident.
CASE094-EVT024,CASE094,2026-05-11T03:43:00,P0783|P0954,LOC0066,vehicle_movement,Interaction preceding the reported incident.
CASE094-EVT025,CASE094,2026-05-09T13:43:00,P0954|P0356,LOC0149,meeting,Interaction preceding the reported incident.
CASE094-EVT026,CASE094,2026-05-17T17:43:00,P0356|P0171,LOC0007,vehicle_movement,Interaction preceding the reported incident.
CASE094-EVT027,CASE094,2026-05-10T18:43:00,P0171|P0228,LOC0044,phone_call,Interaction preceding the reported incident.
CASE094-EVT028,CASE094,2026-05-15T04:43:00,P0228|P0437,LOC0159,phone_call,Interaction preceding the reported incident.
CASE094-EVT029,CASE094,2026-05-16T21:43:00,P0437|P0268,LOC0246,meeting,Interaction preceding the reported incident.
