transaction_id,case_id,timestamp,sender_account,receiver_account,amount,transaction_type,location,description
TX3433,CASE072,2025-08-08T08:34:00,ACC0223,ACC0730,15297,legitimate transfer,Bengaluru,Routine payment
TX3434,CASE072,2025-08-10T08:34:00,ACC0345,ACC0336,7938,legitimate transfer,Gurugram,Routine payment
TX3435,CASE072,2025-08-05T08:34:00,ACC0430,ACC0771,5779,legitimate transfer,Lucknow,Routine payment
TX3436,CASE072,2025-07-29T08:34:00,ACC0229,ACC0662,1860,legitimate transfer,Surat,Routine payment
TX3437,CASE072,2025-08-01T08:34:00,ACC0151,ACC0338,12593,legitimate transfer,Chennai,Routine payment
TX3438,CASE073,2026-06-14T03:06:00,ACC0384,ACC0490,49500,transfer,Ahmedabad,Fund transfer
TX3439,CASE073,2026-06-15T03:06:00,ACC0490,ACC0671,235000,transfer,Ahmedabad,Fund transfer
TX3440,CASE073,2026-06-15T03:06:00,ACC0671,ACC0315,235000,transfer,Ahmedabad,Fund transfer
TX3441,CASE073,2026-06-15T03:06:00,ACC0315,ACC0017,82000,transfer,Ahmedabad,Fund transfer
TX3442,CASE073,2026-06-11T03:06:00,ACC0091,ACC0610,3219,legitimate transfer,Agra,Routine payment
TX3443,CASE073,2026-05-17T03:06:00,ACC0798,ACC0550,19539,legitimate transfer,Ahmedabad,Routine payment
TX3444,CASE073,2026-05-30T03:06:00,ACC0563,ACC0759,14198,legitimate transfer,Noida,Routine payment
TX3445,CASE073,2026-05-30T03:06:00,ACC0400,ACC0537,18849,legitimate transfer,Ahmedabad,Routine payment
TX3446,CASE073,2026-05-25T03:06:00,ACC0430,ACC0012,4093,legitimate transfer,Ghaziabad,Routine payment
TX3447,CASE073,2026-06-04T03:06:00,ACC0794,ACC0634,4560,legitimate transfer,Pune,Routine payment
TX3448,CASE073,2026-06-03T03:06:00,ACC0766,ACC0144,1164,legitimate transfer,Noida,Routine payment
TX3449,CASE073,2026-06-08T03:06:00,ACC0223,ACC0453,19708,legitimate transfer,Kanpur,Routine payment
TX3450,CASE073,2026-05-18T03:06:00,ACC0590,ACC0499,18492,legitimate transfer,Amritsar,Routine payment
TX3451,CASE073,2026-05-27T03:06:00,ACC0201,ACC0412,11191,legitimate transfer,Lucknow,Routine payment
TX3452,CASE073,2026-05-20T03:06:00,ACC0504,ACC0604,978,legitimate transfer,Pune,Routine payment
TX3453,CASE073,2026-05-24T03:06:00,ACC0466,ACC0483,9564,legitimate transfer,Noida,Routine payment
TX3454,CASE073,2026-05-30T03:06:00,ACC0603,ACC0512,2465,legitimate transfer,Haridwar,Routine payment
TX3455,CASE073,2026-05-16T03:06:00,ACC0653,ACC0406,5744,legitimate transfer,Bengaluru,Routine payment
TX3456,CASE073,2026-05-20T03:06:00,ACC0624,ACC0666,2244,legitimate transfer,Ahmedabad,Routine payment
TX3457,CASE073,2026-06-05T03:06:00,ACC0370,ACC0057,15058,legitimate transfer,Dehradun,Routine payment
TX3458,CASE073,2026-05-21T03:06:00,ACC0664,ACC0487,8919,legitimate transfer,Dehradun,Routine payment
TX3459,CASE073,2026-05-19T03:06:00,ACC0111,ACC0414,17871,legitimate transfer,Jaipur,Routine payment
TX3460,CASE073,2026-05-19T03:06:00,ACC0424,ACC0449,6250,legitimate transfer,Delhi,Routine payment
TX3461,CASE073,2026-05-29T03:06:00,ACC0539,ACC0336,11979,legitimate transfer,Lucknow,Routine payment
TX3462,CASE073,2026-06-05T03:06:00,ACC0673,ACC0743,18415,legitimate transfer,Indore,Routine payment
TX3463,CASE073,2026-06-03T03:06:00,ACC0019,ACC0570,14341,legitimate transfer,Jaipur,Routine payment
TX3464,CASE073,2026-06-02T03:06:00,ACC0380,ACC0091,6525,legitimate transfer,Ranchi,Routine payment
TX3465,CASE073,2026-05-17T03:06:00,ACC0687,ACC0043,14380,legitimate transfer,Indore,Routine payment
TX3466,CASE073,2026-05-31T03:06:00,ACC0217,ACC0198,2149,legitimate transfer,Surat,Routine payment
TX3467,CASE073,2026-05-26T03:06:00,ACC0410,ACC0159,15063,legitimate transfer,Delhi,Routine payment
TX3468,CASE073,2026-06-09T03:06:00,ACC0555,ACC0061,1799,legitimate transfer,Ranchi,Routine payment
TX3469,CASE073,2026-06-15T03:06:00,ACC0774,ACC0734,6185,legitimate transfer,Ahmedabad,Routine payment
TX3470,CASE073,2026-05-22T03:06:00,ACC0380,ACC0143,3587,legitimate transfer,Dehradun,Routine payment
TX3471,CASE073,2026-06-01T03:06:00,ACC0614,ACC0017,5238,legitimate transfer,Noida,Routine payment
TX3472,CASE073,2026-05-18T03:06:00,ACC0445,ACC0494,18811,legitimate transfer,Noida,Routine payment
TX3473,CASE073,2026-05-23T03:06:00,ACC0071,ACC0308,14762,legitimate transfer,Amritsar,Routine payment
TX3474,CASE073,2026-06-07T03:06:00,ACC0064,ACC0552,12813,legitimate transfer,Delhi,Routine payment
TX3475,CASE073,2026-06-07T03:06:00,ACC0790,ACC0253,16245,legitimate transfer,Jaipur,Routine payment
TX3476,CASE073,2026-05-19T03:06:00,ACC0291,ACC0545,6842,legitimate transfer,Ludhiana,Routine payment
TX3477,CASE073,2026-05-20T03:06:00,ACC0222,ACC0175,18851,legitimate transfer,Hyderabad,Routine payment
TX3478,CASE073,2026-05-25T03:06:00,ACC0725,ACC0451,10741,legitimate transfer,Lucknow,Routine payment
TX3479,CASE073,2026-06-07T03:06:00,ACC0135,ACC0034,4890,legitimate transfer,Faridabad,Routine payment
TX3480,CASE073,2026-05-25T03:06:00,ACC0283,ACC0128,11541,legitimate transfer,Indore,Routine payment
TX3481,CASE073,2026-06-03T03:06:00,ACC0691,ACC0452,12684,legitimate transfer,Lucknow,Routine payment
TX3482,CASE073,2026-06-11T03:06:00,ACC0038,ACC0262,15388,legitimate transfer,Bhopal,Routine payment
TX3483,CASE073,2026-06-03T03:06:00,ACC0267,ACC0270,4952,legitimate transfer,Kolkata,Routine payment
TX3484,CASE073,2026-05-29T03:06:00,ACC0726,ACC0680,5361,legitimate transfer,Indore,Routine payment
TX3485,CASE073,2026-06-10T03:06:00,ACC0104,ACC0184,17899,legitimate transfer,Mumbai,Routine payment
TX3486,CASE073,2026-06-08T03:06:00,ACC0427,ACC0553,1920,legitimate transfer,Faridabad,Routine payment
TX3487,CASE074,2025-10-15T22:19:00,ACC0791,ACC0768,82000,transfer,Chennai,Fund transfer
TX3488,CASE074,2025-10-18T22:19:00,ACC0768,ACC0153,150000,transfer,Chennai,Fund transfer
TX3489,CASE074,2025-10-15T22:19:00,ACC0153,ACC0230,82000,transfer,Chennai,Fund transfer
TX3490,CASE074,2025-10-09T22:19:00,ACC0718,ACC0507,3133,legitimate transfer,Agra,Routine payment
TX3491,CASE074,2025-09-24T22:19:00,ACC0273,ACC0456,18389,legitimate transfer,Kolkata,Routine payment
TX3492,CASE074,2025-09-26T22:19:00,ACC0665,ACC0546,16004,legitimate transfer,Ahmedabad,Routine payment
TX3493,CASE074,2025-10-04T22:19:00,ACC0144,ACC0108,8483,legitimate transfer,Gurugram,Routine payment
TX3494,CASE074,2025-09-24T22:19:00,ACC0186,ACC0468,14852,legitimate transfer,Dehradun,Routine payment
TX3495,CASE074,2025-10-03T22:19:00,ACC0409,ACC0625,5041,legitimate transfer,Faridabad,Routine payment
TX3496,CASE074,2025-10-09T22:19:00,ACC0293,ACC0109,11505,legitimate transfer,Kanpur,Routine payment
TX3497,CASE074,2025-10-16T22:19:00,ACC0217,ACC0711,18729,legitimate transfer,Delhi,Routine payment
TX3498,CASE074,2025-10-18T22:19:00,ACC0016,ACC0193,3652,legitimate transfer,Surat,Routine payment
TX3499,CASE074,2025-10-06T22:19:00,ACC0195,ACC0164,17501,legitimate transfer,Jaipur,Routine payment
TX3500,CASE074,2025-09-19T22:19:00,ACC0185,ACC0139,10529,legitimate transfer,Gurugram,Routine payment
TX3501,CASE074,2025-10-12T22:19:00,ACC0115,ACC0235,5845,legitimate transfer,Dehradun,Routine payment
TX3502,CASE074,2025-09-19T22:19:00,ACC0752,ACC0161,14974,legitimate transfer,Bhopal,Routine payment
TX3503,CASE074,2025-10-10T22:19:00,ACC0115,ACC0256,5067,legitimate transfer,Ludhiana,Routine payment
TX3504,CASE074,2025-10-17T22:19:00,ACC0604,ACC0116,612,legitimate transfer,Surat,Routine payment
TX3505,CASE074,2025-10-17T22:19:00,ACC0561,ACC0079,10881,legitimate transfer,Ludhiana,Routine payment
TX3506,CASE074,2025-10-02T22:19:00,ACC0652,ACC0344,17781,legitimate transfer,Ghaziabad,Routine payment
TX3507,CASE074,2025-09-21T22:19:00,ACC0456,ACC0532,4082,legitimate transfer,Patna,Routine payment
TX3508,CASE074,2025-10-08T22:19:00,ACC0395,ACC0718,12429,legitimate transfer,Mumbai,Routine payment
TX3509,CASE074,2025-10-03T22:19:00,ACC0149,ACC0768,4559,legitimate transfer,Kolkata,Routine payment
TX3510,CASE074,2025-10-02T22:19:00,ACC0707,ACC0278,10722,legitimate transfer,Bengaluru,Routine payment
TX3511,CASE074,2025-09-29T22:19:00,ACC0490,ACC0738,7938,legitimate transfer,Ranchi,Routine payment
TX3512,CASE074,2025-09-20T22:19:00,ACC0427,ACC0485,1994,legitimate transfer,Ahmedabad,Routine payment
TX3513,CASE074,2025-09-20T22:19:00,ACC0203,ACC0419,4473,legitimate transfer,Ranchi,Routine payment
TX3514,CASE074,2025-10-11T22:19:00,ACC0355,ACC0340,5874,legitimate transfer,Ludhiana,Routine payment
TX3515,CASE074,2025-09-23T22:19:00,ACC0195,ACC0118,15004,legitimate transfer,Kolkata,Routine payment
TX3516,CASE074,2025-09-30T22:19:00,ACC0510,ACC0185,8315,legitimate transfer,Ahmedabad,Routine payment
TX3517,CASE074,2025-10-10T22:19:00,ACC0471,ACC0720,4159,legitimate transfer,Gurugram,Routine payment
TX3518,CASE074,2025-10-15T22:19:00,ACC0158,ACC0251,3899,legitimate transfer,Gurugram,Routine payment
TX3519,CASE074,2025-10-08T22:19:00,ACC0448,ACC0579,1216,legitimate transfer,Indore,Routine payment
TX3520,CASE074,2025-09-26T22:19:00,ACC0520,ACC0714,4318,legitimate transfer,Kolkata,Routine payment
TX3521,CASE074,2025-10-17T22:19:00,ACC0212,ACC0085,12940,legitimate transfer,Bengaluru,Routine payment
TX3522,CASE074,2025-09-20T22:19:00,ACC0325,ACC0139,3468,legitimate transfer,Amritsar,Routine payment
TX3523,CASE074,2025-10-15T22:19:00,ACC0087,ACC0174,19102,legitimate transfer,Delhi,Routine payment
TX3524,CASE074,2025-10-13T22:19:00,ACC0758,ACC0179,16935,legitimate transfer,Ahmedabad,Routine payment
TX3525,CASE074,2025-10-05T22:19:00,ACC0698,ACC0376,17025,legitimate transfer,Bengaluru,Routine payment
TX3526,CASE074,2025-10-16T22:19:00,ACC0499,ACC0254,7462,legitimate transfer,Ranchi,Routine payment
TX3527,CASE074,2025-09-21T22:19:00,ACC0488,ACC0386,8345,legitimate transfer,Ludhiana,Routine payment
TX3528,CASE074,2025-10-01T22:19:00,ACC0203,ACC0427,6499,legitimate transfer,Lucknow,Routine payment
TX3529,CASE074,2025-10-16T22:19:00,ACC0108,ACC0081,11520,legitimate transfer,Pune,Routine payment
TX3530,CASE074,2025-09-18T22:19:00,ACC0180,ACC0452,1775,legitimate transfer,Faridabad,Routine payment
TX3531,CASE074,2025-10-13T22:19:00,ACC0074,ACC0729,11563,legitimate transfer,Chennai,Routine payment
TX3532,CASE074,2025-10-15T22:19:00,ACC0428,ACC0408,15656,legitimate transfer,Patna,Routine payment
TX3533,CASE074,2025-10-16T22:19:00,ACC0459,ACC0325,7395,legitimate transfer,Amritsar,Routine payment
TX3534,CASE074,2025-10-06T22:19:00,ACC0565,ACC0081,18929,legitimate transfer,Gurugram,Routine payment
TX3535,CASE075,2026-02-22T06:39:00,ACC0497,ACC0382,49500,transfer,Kolkata,Fund transfer
TX3536,CASE075,2026-02-18T06:39:00,ACC0382,ACC0445,82000,transfer,Kolkata,Fund transfer
TX3537,CASE075,2026-02-19T06:39:00,ACC0445,ACC0053,150000,transfer,Kolkata,Fund transfer
TX3538,CASE075,2026-02-20T06:39:00,ACC0053,ACC0589,49500,transfer,Kolkata,Fund transfer
TX3539,CASE075,2026-02-17T06:39:00,ACC0570,ACC0529,18210,legitimate transfer,Kolkata,Routine payment
TX3540,CASE075,2026-01-25T06:39:00,ACC0081,ACC0264,12351,legitimate transfer,Amritsar,Routine payment
TX3541,CASE075,2026-02-01T06:39:00,ACC0355,ACC0743,4869,legitimate transfer,Gurugram,Routine payment
TX3542,CASE075,2026-02-18T06:39:00,ACC0323,ACC0508,1129,legitimate transfer,Agra,Routine payment
TX3543,CASE075,2026-02-10T06:39:00,ACC0525,ACC0649,1653,legitimate transfer,Chandigarh,Routine payment
TX3544,CASE075,2026-01-25T06:39:00,ACC0629,ACC0613,5326,legitimate transfer,Ranchi,Routine payment
TX3545,CASE075,2026-02-12T06:39:00,ACC0581,ACC0611,15142,legitimate transfer,Mumbai,Routine payment
TX3546,CASE075,2026-02-03T06:39:00,ACC0009,ACC0464,11204,legitimate transfer,Pune,Routine payment
TX3547,CASE075,2026-02-16T06:39:00,ACC0378,ACC0620,7344,legitimate transfer,Hyderabad,Routine payment
TX3548,CASE075,2026-02-22T06:39:00,ACC0332,ACC0505,9471,legitimate transfer,Kanpur,Routine payment
TX3549,CASE075,2026-02-06T06:39:00,ACC0620,ACC0272,15992,legitimate transfer,Noida,Routine payment
TX3550,CASE075,2026-02-07T06:39:00,ACC0767,ACC0701,14870,legitimate transfer,Faridabad,Routine payment
TX3551,CASE075,2026-01-23T06:39:00,ACC0532,ACC0074,4762,legitimate transfer,Chandigarh,Routine payment
TX3552,CASE075,2026-02-12T06:39:00,ACC0567,ACC0485,13305,legitimate transfer,Dehradun,Routine payment
TX3553,CASE075,2026-02-19T06:39:00,ACC0260,ACC0376,17622,legitimate transfer,Jaipur,Routine payment
TX3554,CASE075,2026-02-02T06:39:00,ACC0104,ACC0545,12745,legitimate transfer,Bengaluru,Routine payment
TX3555,CASE075,2026-01-24T06:39:00,ACC0499,ACC0646,8303,legitimate transfer,Agra,Routine payment
TX3556,CASE075,2026-01-24T06:39:00,ACC0327,ACC0626,17418,legitimate transfer,Chandigarh,Routine payment
TX3557,CASE075,2026-02-05T06:39:00,ACC0703,ACC0375,3590,legitimate transfer,Lucknow,Routine payment
TX3558,CASE075,2026-01-27T06:39:00,ACC0230,ACC0027,9172,legitimate transfer,Dehradun,Routine payment
TX3559,CASE075,2026-02-20T06:39:00,ACC0043,ACC0501,3043,legitimate transfer,Patna,Routine payment
TX3560,CASE075,2026-01-29T06:39:00,ACC0206,ACC0089,17751,legitimate transfer,Dehradun,Routine payment
TX3561,CASE075,2026-02-10T06:39:00,ACC0384,ACC0615,4117,legitimate transfer,Haridwar,Routine payment
TX3562,CASE075,2026-02-02T06:39:00,ACC0564,ACC0573,4004,legitimate transfer,Hyderabad,Routine payment
TX3563,CASE075,2026-01-29T06:39:00,ACC0757,ACC0483,10198,legitimate transfer,Dehradun,Routine payment
TX3564,CASE075,2026-01-30T06:39:00,ACC0435,ACC0206,7590,legitimate transfer,Delhi,Routine payment
TX3565,CASE075,2026-02-09T06:39:00,ACC0752,ACC0337,8317,legitimate transfer,Dehradun,Routine payment
TX3566,CASE075,2026-02-03T06:39:00,ACC0235,ACC0783,5380,legitimate transfer,Haridwar,Routine payment
TX3567,CASE075,2026-02-02T06:39:00,ACC0001,ACC0167,19948,legitimate transfer,Hyderabad,Routine payment
TX3568,CASE075,2026-02-19T06:39:00,ACC0038,ACC0368,5316,legitimate transfer,Ghaziabad,Routine payment
TX3569,CASE075,2026-02-19T06:39:00,ACC0729,ACC0636,16539,legitimate transfer,Chennai,Routine payment
TX3570,CASE075,2026-02-09T06:39:00,ACC0533,ACC0266,19465,legitimate transfer,Ghaziabad,Routine payment
TX3571,CASE075,2026-02-03T06:39:00,ACC0509,ACC0112,4173,legitimate transfer,Indore,Routine payment
TX3572,CASE075,2026-02-08T06:39:00,ACC0653,ACC0245,8439,legitimate transfer,Haridwar,Routine payment
TX3573,CASE075,2026-02-19T06:39:00,ACC0202,ACC0406,13563,legitimate transfer,Kolkata,Routine payment
TX3574,CASE075,2026-01-27T06:39:00,ACC0097,ACC0160,14128,legitimate transfer,Bhubaneswar,Routine payment
TX3575,CASE075,2026-02-09T06:39:00,ACC0728,ACC0721,12695,legitimate transfer,Delhi,Routine payment
TX3576,CASE075,2026-02-03T06:39:00,ACC0285,ACC0545,17199,legitimate transfer,Haridwar,Routine payment
TX3577,CASE075,2026-02-10T06:39:00,ACC0261,ACC0785,18287,legitimate transfer,Ghaziabad,Routine payment
TX3578,CASE075,2026-01-29T06:39:00,ACC0671,ACC0577,14602,legitimate transfer,Haridwar,Routine payment
TX3579,CASE075,2026-02-03T06:39:00,ACC0748,ACC0115,19357,legitimate transfer,Haridwar,Routine payment
TX3580,CASE075,2026-02-19T06:39:00,ACC0236,ACC0719,15624,legitimate transfer,Kolkata,Routine payment
TX3581,CASE075,2026-01-30T06:39:00,ACC0566,ACC0394,14931,legitimate transfer,Ludhiana,Routine payment
TX3582,CASE075,2026-02-01T06:39:00,ACC0764,ACC0475,14342,legitimate transfer,Lucknow,Routine payment
TX3583,CASE075,2026-02-18T06:39:00,ACC0155,ACC0737,6363,legitimate transfer,Ghaziabad,Routine payment
TX3584,CASE076,2026-04-26T18:31:00,ACC0072,ACC0567,235000,transfer,Ghaziabad,Fund transfer
TX3585,CASE076,2026-04-30T18:31:00,ACC0567,ACC0591,235000,transfer,Ghaziabad,Fund transfer
TX3586,CASE076,2026-04-25T18:31:00,ACC0591,ACC0270,82000,transfer,Ghaziabad,Fund transfer
TX3587,CASE076,2026-04-05T18:31:00,ACC0034,ACC0134,9168,legitimate transfer,Noida,Routine payment
TX3588,CASE076,2026-04-04T18:31:00,ACC0362,ACC0137,11630,legitimate transfer,Kolkata,Routine payment
TX3589,CASE076,2026-04-08T18:31:00,ACC0305,ACC0430,17733,legitimate transfer,Indore,Routine payment
TX3590,CASE076,2026-04-22T18:31:00,ACC0109,ACC0757,7882,legitimate transfer,Pune,Routine payment
TX3591,CASE076,2026-04-06T18:31:00,ACC0218,ACC0140,17638,legitimate transfer,Chandigarh,Routine payment
TX3592,CASE076,2026-04-21T18:31:00,ACC0781,ACC0690,17443,legitimate transfer,Surat,Routine payment
TX3593,CASE076,2026-04-20T18:31:00,ACC0035,ACC0341,2296,legitimate transfer,Bhopal,Routine payment
TX3594,CASE076,2026-03-31T18:31:00,ACC0078,ACC0200,9584,legitimate transfer,Chennai,Routine payment
TX3595,CASE076,2026-04-08T18:31:00,ACC0322,ACC0674,7898,legitimate transfer,Bhopal,Routine payment
TX3596,CASE076,2026-03-31T18:31:00,ACC0445,ACC0351,6658,legitimate transfer,Bengaluru,Routine payment
TX3597,CASE076,2026-04-10T18:31:00,ACC0688,ACC0175,6174,legitimate transfer,Ahmedabad,Routine payment
TX3598,CASE076,2026-04-21T18:31:00,ACC0295,ACC0671,13550,legitimate transfer,Haridwar,Routine payment
TX3599,CASE076,2026-04-04T18:31:00,ACC0592,ACC0333,6180,legitimate transfer,Pune,Routine payment
TX3600,CASE076,2026-04-30T18:31:00,ACC0736,ACC0524,10642,legitimate transfer,Mumbai,Routine payment
TX3601,CASE076,2026-04-26T18:31:00,ACC0641,ACC0630,18895,legitimate transfer,Ahmedabad,Routine payment
TX3602,CASE076,2026-04-24T18:31:00,ACC0554,ACC0130,7563,legitimate transfer,Lucknow,Routine payment
TX3603,CASE076,2026-04-17T18:31:00,ACC0388,ACC0615,14214,legitimate transfer,Patna,Routine payment
TX3604,CASE076,2026-04-24T18:31:00,ACC0292,ACC0449,7608,legitimate transfer,Bhubaneswar,Routine payment
TX3605,CASE076,2026-04-06T18:31:00,ACC0274,ACC0124,9869,legitimate transfer,Indore,Routine payment
TX3606,CASE076,2026-04-03T18:31:00,ACC0605,ACC0357,15992,legitimate transfer,Haridwar,Routine payment
TX3607,CASE076,2026-04-09T18:31:00,ACC0081,ACC0065,16604,legitimate transfer,Hyderabad,Routine payment
TX3608,CASE076,2026-04-13T18:31:00,ACC0570,ACC0782,7365,legitimate transfer,Kolkata,Routine payment
TX3609,CASE076,2026-04-12T18:31:00,ACC0368,ACC0192,5563,legitimate transfer,Dehradun,Routine payment
TX3610,CASE076,2026-04-15T18:31:00,ACC0478,ACC0772,3507,legitimate transfer,Ghaziabad,Routine payment
TX3611,CASE076,2026-04-28T18:31:00,ACC0518,ACC0163,6327,legitimate transfer,Chandigarh,Routine payment
TX3612,CASE076,2026-04-30T18:31:00,ACC0564,ACC0704,4360,legitimate transfer,Kanpur,Routine payment
TX3613,CASE076,2026-04-22T18:31:00,ACC0410,ACC0322,2165,legitimate transfer,Haridwar,Routine payment
TX3614,CASE076,2026-04-21T18:31:00,ACC0358,ACC0235,7993,legitimate transfer,Delhi,Routine payment
TX3615,CASE076,2026-04-09T18:31:00,ACC0328,ACC0273,10411,legitimate transfer,Ghaziabad,Routine payment
TX3616,CASE076,2026-04-08T18:31:00,ACC0489,ACC0693,14774,legitimate transfer,Surat,Routine payment
TX3617,CASE076,2026-04-09T18:31:00,ACC0268,ACC0121,9529,legitimate transfer,Ghaziabad,Routine payment
TX3618,CASE076,2026-04-12T18:31:00,ACC0046,ACC0435,5939,legitimate transfer,Chandigarh,Routine payment
TX3619,CASE076,2026-04-29T18:31:00,ACC0312,ACC0292,6849,legitimate transfer,Delhi,Routine payment
TX3620,CASE076,2026-04-28T18:31:00,ACC0086,ACC0005,1818,legitimate transfer,Ahmedabad,Routine payment
TX3621,CASE076,2026-04-23T18:31:00,ACC0210,ACC0163,7953,legitimate transfer,Chandigarh,Routine payment
TX3622,CASE076,2026-04-02T18:31:00,ACC0724,ACC0044,689,legitimate transfer,Jaipur,Routine payment
TX3623,CASE076,2026-04-05T18:31:00,ACC0041,ACC0747,9766,legitimate transfer,Gurugram,Routine payment
TX3624,CASE076,2026-04-10T18:31:00,ACC0675,ACC0270,16931,legitimate transfer,Bhopal,Routine payment
TX3625,CASE076,2026-04-16T18:31:00,ACC0549,ACC0167,14380,legitimate transfer,Bhubaneswar,Routine payment
TX3626,CASE076,2026-04-10T18:31:00,ACC0171,ACC0512,19678,legitimate transfer,Indore,Routine payment
TX3627,CASE076,2026-04-18T18:31:00,ACC0781,ACC0756,11211,legitimate transfer,Agra,Routine payment
TX3628,CASE076,2026-04-19T18:31:00,ACC0657,ACC0557,11939,legitimate transfer,Lucknow,Routine payment
TX3629,CASE076,2026-04-21T18:31:00,ACC0588,ACC0565,5764,legitimate transfer,Haridwar,Routine payment
TX3630,CASE076,2026-04-07T18:31:00,ACC0157,ACC0685,7369,legitimate transfer,Patna,Routine payment
TX3631,CASE076,2026-04-02T18:31:00,ACC0182,ACC0186,7723,legitimate transfer,Pune,Routine payment
TX3632,CASE077,2025-07-20T18:34:00,ACC0384,ACC0717,235000,transfer,Ranchi,Fund transfer
TX3633,CASE077,2025-07-19T18:34:00,ACC0717,ACC0399,82000,transfer,Ranchi,Fund transfer
TX3634,CASE077,2025-07-22T18:34:00,ACC0399,ACC0015,82000,transfer,Ranchi,Fund transfer
TX3635,CASE077,2025-07-11T18:34:00,ACC0718,ACC0232,19440,legitimate transfer,Hyderabad,Routine payment
TX3636,CASE077,2025-07-17T18:34:00,ACC0209,ACC0271,16406,legitimate transfer,Agra,Routine payment
TX3637,CASE077,2025-07-08T18:34:00,ACC0431,ACC0442,7706,legitimate transfer,Bengaluru,Routine payment
TX3638,CASE077,2025-07-13T18:34:00,ACC0263,ACC0001,2800,legitimate transfer,Noida,Routine payment
TX3639,CASE077,2025-07-06T18:34:00,ACC0056,ACC0342,4444,legitimate transfer,Amritsar,Routine payment
TX3640,CASE077,2025-06-25T18:34:00,ACC0593,ACC0143,15778,legitimate transfer,Surat,Routine payment
TX3641,CASE077,2025-07-01T18:34:00,ACC0520,ACC0763,19650,legitimate transfer,Ahmedabad,Routine payment
TX3642,CASE077,2025-07-07T18:34:00,ACC0344,ACC0598,10224,legitimate transfer,Agra,Routine payment
TX3643,CASE077,2025-06-22T18:34:00,ACC0172,ACC0577,8419,legitimate transfer,Kolkata,Routine payment
TX3644,CASE077,2025-07-08T18:34:00,ACC0786,ACC0117,14247,legitimate transfer,Ludhiana,Routine payment
TX3645,CASE077,2025-07-01T18:34:00,ACC0124,ACC0774,16820,legitimate transfer,Surat,Routine payment
TX3646,CASE077,2025-06-22T18:34:00,ACC0074,ACC0722,10853,legitimate transfer,Amritsar,Routine payment
TX3647,CASE077,2025-06-24T18:34:00,ACC0072,ACC0623,11195,legitimate transfer,Mumbai,Routine payment
TX3648,CASE077,2025-07-10T18:34:00,ACC0715,ACC0341,6609,legitimate transfer,Delhi,Routine payment
TX3649,CASE077,2025-06-23T18:34:00,ACC0293,ACC0134,14651,legitimate transfer,Bhopal,Routine payment
TX3650,CASE077,2025-06-30T18:34:00,ACC0152,ACC0149,5551,legitimate transfer,Bengaluru,Routine payment
TX3651,CASE077,2025-07-04T18:34:00,ACC0232,ACC0523,18429,legitimate transfer,Surat,Routine payment
TX3652,CASE077,2025-07-03T18:34:00,ACC0392,ACC0153,9447,legitimate transfer,Ghaziabad,Routine payment
TX3653,CASE077,2025-06-28T18:34:00,ACC0195,ACC0214,3639,legitimate transfer,Mumbai,Routine payment
TX3654,CASE077,2025-07-10T18:34:00,ACC0463,ACC0436,9727,legitimate transfer,Indore,Routine payment
TX3655,CASE077,2025-07-01T18:34:00,ACC0757,ACC0367,15083,legitimate transfer,Agra,Routine payment
TX3656,CASE077,2025-07-04T18:34:00,ACC0298,ACC0600,3038,legitimate transfer,Gurugram,Routine payment
TX3657,CASE077,2025-07-08T18:34:00,ACC0109,ACC0630,9759,legitimate transfer,Mumbai,Routine payment
TX3658,CASE077,2025-06-23T18:34:00,ACC0149,ACC0536,19579,legitimate transfer,Indore,Routine payment
TX3659,CASE077,2025-07-16T18:34:00,ACC0077,ACC0148,1758,legitimate transfer,Amritsar,Routine payment
TX3660,CASE077,2025-07-19T18:34:00,ACC0649,ACC0655,18177,legitimate transfer,Ghaziabad,Routine payment
TX3661,CASE077,2025-07-04T18:34:00,ACC0082,ACC0317,4392,legitimate transfer,Noida,Routine payment
TX3662,CASE077,2025-06-22T18:34:00,ACC0746,ACC0227,4422,legitimate transfer,Ahmedabad,Routine payment
TX3663,CASE077,2025-07-05T18:34:00,ACC0728,ACC0433,18934,legitimate transfer,Agra,Routine payment
TX3664,CASE077,2025-06-25T18:34:00,ACC0460,ACC0634,17661,legitimate transfer,Gurugram,Routine payment
TX3665,CASE077,2025-07-08T18:34:00,ACC0545,ACC0706,7212,legitimate transfer,Hyderabad,Routine payment
TX3666,CASE077,2025-07-10T18:34:00,ACC0177,ACC0448,1789,legitimate transfer,Ludhiana,Routine payment
TX3667,CASE077,2025-07-11T18:34:00,ACC0547,ACC0327,2086,legitimate transfer,Chennai,Routine payment
TX3668,CASE077,2025-06-24T18:34:00,ACC0253,ACC0151,6858,legitimate transfer,Mumbai,Routine payment
TX3669,CASE077,2025-06-24T18:34:00,ACC0376,ACC0138,15698,legitimate transfer,Agra,Routine payment
TX3670,CASE077,2025-07-06T18:34:00,ACC0478,ACC0400,6843,legitimate transfer,Ranchi,Routine payment
TX3671,CASE077,2025-07-12T18:34:00,ACC0327,ACC0266,18308,legitimate transfer,Ghaziabad,Routine payment
TX3672,CASE077,2025-06-27T18:34:00,ACC0540,ACC0338,12402,legitimate transfer,Indore,Routine payment
TX3673,CASE077,2025-07-04T18:34:00,ACC0306,ACC0498,14886,legitimate transfer,Delhi,Routine payment
