cdr_id,case_id,caller_phone_id,receiver_phone_id,timestamp,duration_seconds,call_type,tower_location_id
CDR16454,CASE079,PH0122,PH0716,2025-11-24T19:28:00,594,voice,LOC0285
CDR16455,CASE079,PH0328,PH1059,2025-11-12T05:28:00,549,sms,LOC0300
CDR16456,CASE079,PH0231,PH0625,2025-11-19T01:28:00,156,sms,LOC0058
CDR16457,CASE079,PH0969,PH1123,2025-11-22T14:28:00,371,sms,LOC0244
CDR16458,CASE079,PH0867,PH0177,2025-11-26T22:28:00,365,voice,LOC0263
CDR16459,CASE079,PH0620,PH0520,2025-11-16T10:28:00,200,sms,LOC0220
CDR16460,CASE079,PH0231,PH0670,2025-11-30T18:28:00,418,voice,LOC0033
CDR16461,CASE079,PH0008,PH0535,2025-11-22T15:28:00,87,voice,LOC0119
CDR16462,CASE079,PH0008,PH0295,2025-11-16T11:28:00,312,sms,LOC0296
CDR16463,CASE079,PH0307,PH0496,2025-11-20T04:28:00,211,sms,LOC0175
CDR16464,CASE079,PH0321,PH0706,2025-11-22T04:28:00,331,voice,LOC0160
CDR16465,CASE079,PH0328,PH0347,2025-11-21T12:28:00,35,voice,LOC0191
CDR16466,CASE079,PH0328,PH0231,2025-11-24T00:28:00,105,voice,LOC0002
CDR16467,CASE079,PH0626,PH0367,2025-11-16T17:28:00,18,voice,LOC0119
CDR16468,CASE079,PH0815,PH0858,2025-11-26T02:28:00,300,sms,LOC0067
CDR16469,CASE079,PH0692,PH0782,2025-11-28T14:28:00,247,voice,LOC0129
CDR16470,CASE079,PH0815,PH1145,2025-11-28T20:28:00,499,voice,LOC0148
CDR16471,CASE079,PH0523,PH0763,2025-11-29T02:28:00,581,sms,LOC0046
CDR16472,CASE079,PH0358,PH0115,2025-11-12T07:28:00,590,voice,LOC0209
CDR16473,CASE079,PH0358,PH0554,2025-11-28T04:28:00,218,voice,LOC0251
CDR16474,CASE079,PH0692,PH0054,2025-12-02T21:28:00,432,sms,LOC0247
CDR16475,CASE079,PH0430,PH0056,2025-11-30T00:28:00,538,voice,LOC0193
CDR16476,CASE079,PH0390,PH0512,2025-11-12T01:28:00,46,voice,LOC0269
CDR16477,CASE079,PH0753,PH0103,2025-11-23T15:28:00,449,sms,LOC0006
CDR16478,CASE079,PH0078,PH0397,2025-11-15T03:28:00,186,sms,LOC0013
CDR16479,CASE079,PH0237,PH1077,2025-11-26T16:28:00,154,voice,LOC0223
CDR16480,CASE079,PH0238,PH1132,2025-11-22T07:28:00,593,voice,LOC0297
CDR16481,CASE079,PH0390,PH0346,2025-11-21T12:28:00,368,voice,LOC0127
CDR16482,CASE079,PH0422,PH0060,2025-11-17T02:28:00,52,voice,LOC0290
CDR16483,CASE079,PH0539,PH0602,2025-11-21T08:28:00,73,sms,LOC0074
CDR16484,CASE079,PH0693,PH0385,2025-11-13T15:28:00,360,sms,LOC0047
CDR16485,CASE079,PH0586,PH0236,2025-11-29T22:28:00,281,voice,LOC0020
CDR16486,CASE079,PH0692,PH0341,2025-11-29T06:28:00,267,voice,LOC0286
CDR16487,CASE080,PH0347,PH0902,2025-10-15T16:17:00,152,voice,LOC0018
CDR16488,CASE080,PH0347,PH0902,2025-10-16T19:17:00,732,sms,LOC0042
CDR16489,CASE080,PH0347,PH0902,2025-10-12T00:17:00,274,voice,LOC0153
CDR16490,CASE080,PH0347,PH0902,2025-10-16T03:17:00,845,voice,LOC0224
CDR16491,CASE080,PH0347,PH0056,2025-10-20T18:17:00,145,voice,LOC0170
CDR16492,CASE080,PH0347,PH0056,2025-10-20T05:17:00,182,voice,LOC0148
CDR16493,CASE080,PH0347,PH1158,2025-10-20T11:17:00,515,sms,LOC0077
CDR16494,CASE080,PH0347,PH1158,2025-10-16T07:17:00,331,voice,LOC0295
CDR16495,CASE080,PH0347,PH1158,2025-10-15T15:17:00,723,voice,LOC0102
CDR16496,CASE080,PH0347,PH1158,2025-10-11T06:17:00,466,voice,LOC0120
CDR16497,CASE080,PH0347,PH1022,2025-10-14T08:17:00,823,voice,LOC0005
CDR16498,CASE080,PH0347,PH1022,2025-10-14T15:17:00,190,voice,LOC0289
CDR16499,CASE080,PH0347,PH1022,2025-10-12T19:17:00,524,voice,LOC0187
CDR16500,CASE080,PH0347,PH1022,2025-10-14T04:17:00,492,voice,LOC0165
CDR16501,CASE080,PH0347,PH1022,2025-10-15T11:17:00,546,sms,LOC0031
CDR16502,CASE080,PH0347,PH1022,2025-10-17T22:17:00,245,voice,LOC0160
CDR16503,CASE080,PH0347,PH1009,2025-10-18T11:17:00,409,sms,LOC0229
CDR16504,CASE080,PH0347,PH1009,2025-10-16T13:17:00,839,voice,LOC0294
CDR16505,CASE080,PH0347,PH1009,2025-10-16T23:17:00,349,voice,LOC0248
CDR16506,CASE080,PH0347,PH1009,2025-10-15T21:17:00,156,voice,LOC0260
CDR16507,CASE080,PH0347,PH0813,2025-10-19T19:17:00,774,sms,LOC0048
CDR16508,CASE080,PH0347,PH0813,2025-10-11T15:17:00,807,sms,LOC0059
CDR16509,CASE080,PH0347,PH0813,2025-10-11T11:17:00,455,voice,LOC0073
CDR16510,CASE080,PH0347,PH0813,2025-10-14T11:17:00,237,sms,LOC0136
CDR16511,CASE080,PH0347,PH0813,2025-10-11T06:17:00,774,voice,LOC0189
CDR16512,CASE080,PH0347,PH0813,2025-10-11T23:17:00,410,voice,LOC0044
CDR16513,CASE080,PH0347,PH0119,2025-10-14T14:17:00,327,sms,LOC0289
CDR16514,CASE080,PH0347,PH0119,2025-10-16T07:17:00,228,voice,LOC0193
CDR16515,CASE080,PH0347,PH0119,2025-10-13T11:17:00,829,sms,LOC0019
CDR16516,CASE080,PH0347,PH0119,2025-10-18T17:17:00,688,voice,LOC0231
CDR16517,CASE080,PH0347,PH0119,2025-10-19T17:17:00,341,sms,LOC0008
CDR16518,CASE080,PH0347,PH0855,2025-10-13T04:17:00,77,voice,LOC0261
CDR16519,CASE080,PH0347,PH0855,2025-10-14T09:17:00,456,voice,LOC0293
CDR16520,CASE080,PH0347,PH0855,2025-10-18T00:17:00,588,voice,LOC0161
CDR16521,CASE080,PH0347,PH0855,2025-10-19T20:17:00,109,voice,LOC0203
CDR16522,CASE080,PH0347,PH0175,2025-10-19T22:17:00,437,voice,LOC0228
CDR16523,CASE080,PH0347,PH0175,2025-10-18T12:17:00,86,sms,LOC0052
CDR16524,CASE080,PH0347,PH0175,2025-10-13T19:17:00,399,voice,LOC0023
CDR16525,CASE080,PH0347,PH0175,2025-10-12T20:17:00,363,voice,LOC0214
CDR16526,CASE080,PH0347,PH0148,2025-10-13T03:17:00,805,sms,LOC0063
CDR16527,CASE080,PH0347,PH0148,2025-10-16T13:17:00,407,voice,LOC0159
CDR16528,CASE080,PH0347,PH0368,2025-10-13T06:17:00,177,voice,LOC0099
CDR16529,CASE080,PH0347,PH0368,2025-10-12T20:17:00,271,voice,LOC0050
CDR16530,CASE080,PH0347,PH0368,2025-10-14T18:17:00,327,voice,LOC0227
CDR16531,CASE080,PH0347,PH0368,2025-10-16T15:17:00,289,voice,LOC0084
CDR16532,CASE080,PH0347,PH0368,2025-10-13T10:17:00,255,voice,LOC0012
CDR16533,CASE080,PH0347,PH0368,2025-10-17T18:17:00,710,sms,LOC0262
CDR16534,CASE080,PH0347,PH0752,2025-10-11T15:17:00,69,voice,LOC0248
CDR16535,CASE080,PH0347,PH0752,2025-10-16T18:17:00,221,voice,LOC0108
CDR16536,CASE080,PH0347,PH0752,2025-10-15T21:17:00,103,voice,LOC0028
CDR16537,CASE080,PH0347,PH0752,2025-10-14T18:17:00,516,voice,LOC0251
CDR16538,CASE080,PH0347,PH0752,2025-10-12T16:17:00,686,voice,LOC0019
CDR16539,CASE080,PH0347,PH0752,2025-10-20T04:17:00,110,voice,LOC0280
CDR16540,CASE080,PH0347,PH0029,2025-10-14T07:17:00,804,voice,LOC0095
CDR16541,CASE080,PH0347,PH0029,2025-10-17T12:17:00,110,voice,LOC0185
CDR16542,CASE080,PH0347,PH0029,2025-10-14T20:17:00,190,voice,LOC0229
CDR16543,CASE080,PH0347,PH0029,2025-10-19T17:17:00,695,sms,LOC0131
CDR16544,CASE080,PH0347,PH0029,2025-10-15T16:17:00,21,sms,LOC0119
CDR16545,CASE080,PH0347,PH0029,2025-10-12T13:17:00,660,voice,LOC0151
CDR16546,CASE080,PH0347,PH0451,2025-10-11T11:17:00,210,sms,LOC0130
CDR16547,CASE080,PH0347,PH0451,2025-10-11T19:17:00,797,voice,LOC0191
CDR16548,CASE080,PH0347,PH0451,2025-10-16T13:17:00,390,voice,LOC0092
CDR16549,CASE080,PH0347,PH0451,2025-10-14T19:17:00,262,voice,LOC0158
CDR16550,CASE080,PH0347,PH0451,2025-10-15T20:17:00,670,voice,LOC0066
CDR16551,CASE080,PH1158,PH0943,2025-10-17T08:17:00,39,voice,LOC0162
CDR16552,CASE080,PH0149,PH0840,2025-10-10T05:17:00,340,voice,LOC0273
CDR16553,CASE080,PH0175,PH0158,2025-10-02T10:17:00,490,sms,LOC0217
CDR16554,CASE080,PH1022,PH0206,2025-10-02T16:17:00,92,voice,LOC0244
CDR16555,CASE080,PH0813,PH1110,2025-10-16T22:17:00,232,voice,LOC0147
CDR16556,CASE080,PH0056,PH1108,2025-10-18T06:17:00,283,voice,LOC0157
CDR16557,CASE080,PH1009,PH0443,2025-10-16T03:17:00,546,voice,LOC0097
CDR16558,CASE080,PH0149,PH0811,2025-10-11T09:17:00,205,sms,LOC0277
CDR16559,CASE080,PH0902,PH0112,2025-10-20T12:17:00,459,voice,LOC0011
CDR16560,CASE080,PH0119,PH0785,2025-10-15T06:17:00,84,sms,LOC0103
CDR16561,CASE080,PH0149,PH1121,2025-10-08T10:17:00,201,voice,LOC0006
CDR16562,CASE080,PH0149,PH0528,2025-10-10T16:17:00,298,sms,LOC0092
CDR16563,CASE080,PH0056,PH0075,2025-10-13T10:17:00,66,sms,LOC0266
CDR16564,CASE080,PH1009,PH0683,2025-10-05T03:17:00,561,voice,LOC0194
CDR16565,CASE080,PH1009,PH0547,2025-10-19T22:17:00,424,voice,LOC0132
CDR16566,CASE080,PH1022,PH1088,2025-10-19T21:17:00,423,voice,LOC0237
CDR16567,CASE080,PH1158,PH0053,2025-10-13T21:17:00,178,voice,LOC0253
CDR16568,CASE080,PH1009,PH0999,2025-09-30T17:17:00,160,sms,LOC0145
CDR16569,CASE080,PH0347,PH0279,2025-10-01T20:17:00,73,sms,LOC0262
CDR16570,CASE080,PH0451,PH1058,2025-10-01T06:17:00,265,voice,LOC0194
CDR16571,CASE080,PH0148,PH0853,2025-10-18T01:17:00,534,voice,LOC0062
CDR16572,CASE080,PH0119,PH0058,2025-10-17T20:17:00,255,sms,LOC0054
CDR16573,CASE080,PH1022,PH0183,2025-10-07T07:17:00,383,sms,LOC0248
CDR16574,CASE080,PH0056,PH0124,2025-10-12T07:17:00,461,voice,LOC0211
CDR16575,CASE080,PH1158,PH0155,2025-10-12T04:17:00,140,voice,LOC0035
CDR16576,CASE080,PH0368,PH0267,2025-10-16T17:17:00,57,sms,LOC0240
CDR16577,CASE080,PH0175,PH1036,2025-10-17T13:17:00,425,sms,LOC0050
CDR16578,CASE080,PH0347,PH0213,2025-10-12T11:17:00,353,sms,LOC0088
CDR16579,CASE080,PH0149,PH0252,2025-10-06T14:17:00,538,voice,LOC0201
CDR16580,CASE080,PH0752,PH0905,2025-10-10T02:17:00,85,voice,LOC0065
CDR16581,CASE080,PH0813,PH0775,2025-10-05T21:17:00,581,voice,LOC0004
CDR16582,CASE080,PH0175,PH0603,2025-10-02T02:17:00,301,sms,LOC0153
CDR16583,CASE080,PH0148,PH1066,2025-10-15T12:17:00,131,voice,LOC0065
CDR16584,CASE080,PH0056,PH0148,2025-10-11T07:17:00,442,voice,LOC0222
CDR16585,CASE080,PH0056,PH0651,2025-10-07T07:17:00,97,sms,LOC0043
CDR16586,CASE080,PH0813,PH0527,2025-10-01T15:17:00,139,sms,LOC0105
CDR16587,CASE080,PH0056,PH0736,2025-10-10T06:17:00,423,sms,LOC0222
CDR16588,CASE080,PH0148,PH0179,2025-10-17T21:17:00,407,voice,LOC0194
CDR16589,CASE080,PH1009,PH0338,2025-10-01T23:17:00,311,voice,LOC0150
CDR16590,CASE080,PH0902,PH0243,2025-10-03T11:17:00,407,voice,LOC0286
CDR16591,CASE080,PH0752,PH0746,2025-10-04T08:17:00,180,sms,LOC0253
CDR16592,CASE080,PH0149,PH0853,2025-10-11T20:17:00,484,sms,LOC0014
CDR16593,CASE080,PH0451,PH0646,2025-10-14T02:17:00,497,sms,LOC0114
CDR16594,CASE080,PH0752,PH0078,2025-10-17T04:17:00,320,voice,LOC0122
CDR16595,CASE080,PH1158,PH0746,2025-10-11T18:17:00,441,voice,LOC0009
CDR16596,CASE080,PH0056,PH0171,2025-10-16T22:17:00,85,sms,LOC0207
CDR16597,CASE080,PH0149,PH0373,2025-10-01T15:17:00,551,sms,LOC0026
CDR16598,CASE080,PH0119,PH0944,2025-10-09T06:17:00,103,sms,LOC0272
CDR16599,CASE080,PH0902,PH0336,2025-10-19T17:17:00,244,voice,LOC0104
CDR16600,CASE080,PH0813,PH1043,2025-10-09T10:17:00,521,voice,LOC0061
CDR16601,CASE080,PH1022,PH0955,2025-10-20T19:17:00,146,voice,LOC0184
CDR16602,CASE080,PH0368,PH0125,2025-10-12T23:17:00,196,sms,LOC0131
CDR16603,CASE080,PH1158,PH0291,2025-10-18T00:17:00,218,voice,LOC0128
CDR16604,CASE080,PH0752,PH0817,2025-10-07T16:17:00,258,voice,LOC0221
CDR16605,CASE080,PH0029,PH0384,2025-10-16T20:17:00,208,sms,LOC0201
CDR16606,CASE080,PH1022,PH0487,2025-10-02T23:17:00,312,sms,LOC0072
CDR16607,CASE080,PH0368,PH0225,2025-10-17T23:17:00,138,sms,LOC0281
CDR16608,CASE080,PH0029,PH1043,2025-10-07T09:17:00,513,voice,LOC0210
CDR16609,CASE080,PH1009,PH0462,2025-10-13T13:17:00,537,voice,LOC0157
CDR16610,CASE080,PH0813,PH0800,2025-10-02T02:17:00,415,sms,LOC0185
CDR16611,CASE080,PH1158,PH0968,2025-10-18T13:17:00,456,sms,LOC0094
CDR16612,CASE080,PH0902,PH0623,2025-10-18T03:17:00,345,voice,LOC0061
CDR16613,CASE080,PH0119,PH0124,2025-10-14T05:17:00,149,voice,LOC0185
CDR16614,CASE080,PH1158,PH0250,2025-10-01T20:17:00,155,voice,LOC0269
CDR16615,CASE080,PH0119,PH0900,2025-10-17T20:17:00,578,sms,LOC0185
CDR16616,CASE080,PH0149,PH0452,2025-10-12T11:17:00,518,voice,LOC0070
CDR16617,CASE080,PH0149,PH1042,2025-10-15T02:17:00,382,voice,LOC0047
CDR16618,CASE080,PH0902,PH0751,2025-10-20T13:17:00,230,sms,LOC0152
CDR16619,CASE080,PH0902,PH0278,2025-10-15T02:17:00,578,voice,LOC0006
CDR16620,CASE080,PH1158,PH0503,2025-10-08T13:17:00,588,sms,LOC0229
CDR16621,CASE080,PH0855,PH0062,2025-10-07T20:17:00,430,sms,LOC0203
CDR16622,CASE080,PH0119,PH1113,2025-10-10T03:17:00,448,sms,LOC0204
CDR16623,CASE080,PH0451,PH0706,2025-10-03T00:17:00,429,voice,LOC0241
CDR16624,CASE080,PH0368,PH0763,2025-09-30T00:17:00,459,sms,LOC0158
CDR16625,CASE080,PH0813,PH0230,2025-10-02T12:17:00,256,sms,LOC0003
CDR16626,CASE080,PH0347,PH0394,2025-10-17T20:17:00,247,sms,LOC0172
CDR16627,CASE080,PH1009,PH0769,2025-10-15T01:17:00,587,voice,LOC0027
CDR16628,CASE080,PH1158,PH1023,2025-10-01T09:17:00,185,voice,LOC0018
CDR16629,CASE080,PH0056,PH0383,2025-10-09T19:17:00,337,voice,LOC0130
CDR16630,CASE080,PH0368,PH0290,2025-10-17T00:17:00,399,voice,LOC0089
CDR16631,CASE080,PH0451,PH0739,2025-10-03T08:17:00,323,sms,LOC0189
CDR16632,CASE080,PH0813,PH0223,2025-10-15T04:17:00,527,voice,LOC0030
CDR16633,CASE080,PH0056,PH0339,2025-10-18T18:17:00,307,sms,LOC0112
CDR16634,CASE080,PH1009,PH0050,2025-10-11T00:17:00,392,voice,LOC0187
CDR16635,CASE080,PH0148,PH0257,2025-10-12T03:17:00,580,voice,LOC0029
CDR16636,CASE080,PH0855,PH0521,2025-10-11T16:17:00,115,sms,LOC0014
CDR16637,CASE080,PH0368,PH1005,2025-10-10T10:17:00,180,voice,LOC0164
CDR16638,CASE080,PH0175,PH0234,2025-10-10T06:17:00,138,voice,LOC0135
CDR16639,CASE080,PH0148,PH0514,2025-10-06T17:17:00,170,voice,LOC0285
CDR16640,CASE080,PH1022,PH0192,2025-10-19T10:17:00,200,sms,LOC0298
CDR16641,CASE081,PH0677,PH0634,2025-10-25T04:18:00,496,voice,LOC0288
CDR16642,CASE081,PH0677,PH0634,2025-10-25T18:18:00,514,voice,LOC0217
CDR16643,CASE081,PH0676,PH0634,2025-10-27T23:18:00,215,voice,LOC0214
CDR16644,CASE081,PH0677,PH0634,2025-10-24T01:18:00,412,voice,LOC0070
CDR16645,CASE081,PH0676,PH0634,2025-10-29T06:18:00,222,voice,LOC0075
CDR16646,CASE081,PH0677,PH0133,2025-11-01T20:18:00,426,voice,LOC0265
CDR16647,CASE081,PH0677,PH0133,2025-10-30T00:18:00,463,voice,LOC0122
CDR16648,CASE081,PH0634,PH0133,2025-10-24T17:18:00,694,voice,LOC0045
CDR16649,CASE081,PH0634,PH0133,2025-10-28T23:18:00,775,voice,LOC0048
CDR16650,CASE081,PH0634,PH0403,2025-10-28T12:18:00,522,sms,LOC0180
CDR16651,CASE081,PH0634,PH0402,2025-11-02T15:18:00,652,voice,LOC0157
CDR16652,CASE081,PH0634,PH0402,2025-10-26T20:18:00,26,sms,LOC0246
CDR16653,CASE081,PH0133,PH0403,2025-11-02T07:18:00,271,sms,LOC0029
CDR16654,CASE081,PH0133,PH0403,2025-10-24T21:18:00,493,voice,LOC0273
CDR16655,CASE081,PH0133,PH0266,2025-10-27T12:18:00,237,sms,LOC0073
CDR16656,CASE081,PH0133,PH0266,2025-10-31T08:18:00,834,sms,LOC0278
CDR16657,CASE081,PH0133,PH0266,2025-11-02T09:18:00,535,voice,LOC0086
CDR16658,CASE081,PH0133,PH0266,2025-11-01T18:18:00,435,voice,LOC0197
CDR16659,CASE081,PH0402,PH0266,2025-10-30T03:18:00,763,voice,LOC0117
CDR16660,CASE081,PH0403,PH0266,2025-10-25T01:18:00,78,sms,LOC0122
CDR16661,CASE081,PH0402,PH0266,2025-10-26T14:18:00,66,sms,LOC0008
CDR16662,CASE081,PH0402,PH0266,2025-10-26T09:18:00,87,voice,LOC0177
CDR16663,CASE081,PH0403,PH1138,2025-10-26T06:18:00,273,voice,LOC0051
CDR16664,CASE081,PH0403,PH1138,2025-10-26T04:18:00,307,voice,LOC0159
CDR16665,CASE081,PH0403,PH1138,2025-10-26T22:18:00,240,voice,LOC0264
CDR16666,CASE081,PH0402,PH1138,2025-10-25T20:18:00,813,voice,LOC0293
CDR16667,CASE081,PH0266,PH1138,2025-10-26T03:18:00,374,voice,LOC0235
CDR16668,CASE081,PH0266,PH1138,2025-10-26T22:18:00,790,sms,LOC0059
CDR16669,CASE081,PH0266,PH1138,2025-10-31T19:18:00,343,voice,LOC0087
CDR16670,CASE081,PH0266,PH0500,2025-11-01T05:18:00,351,voice,LOC0145
CDR16671,CASE081,PH0266,PH0500,2025-10-28T13:18:00,431,voice,LOC0256
CDR16672,CASE081,PH0266,PH0500,2025-10-29T17:18:00,884,sms,LOC0101
CDR16673,CASE081,PH0266,PH0500,2025-10-23T17:18:00,552,voice,LOC0077
CDR16674,CASE081,PH0266,PH0501,2025-11-01T09:18:00,20,sms,LOC0147
CDR16675,CASE081,PH1138,PH0501,2025-10-31T17:18:00,440,sms,LOC0181
CDR16676,CASE081,PH1138,PH0501,2025-11-01T11:18:00,627,voice,LOC0116
CDR16677,CASE081,PH1138,PH1012,2025-10-24T12:18:00,610,voice,LOC0050
CDR16678,CASE081,PH1138,PH1012,2025-10-31T19:18:00,338,voice,LOC0116
CDR16679,CASE081,PH0500,PH1012,2025-10-30T18:18:00,389,voice,LOC0225
CDR16680,CASE081,PH0501,PH1012,2025-10-27T21:18:00,335,voice,LOC0268
CDR16681,CASE081,PH0500,PH1012,2025-10-24T15:18:00,253,voice,LOC0250
CDR16682,CASE081,PH0500,PH1012,2025-10-28T05:18:00,644,sms,LOC0039
CDR16683,CASE081,PH0500,PH1012,2025-10-26T12:18:00,115,sms,LOC0230
CDR16684,CASE081,PH0500,PH0915,2025-10-31T05:18:00,563,sms,LOC0078
CDR16685,CASE081,PH0501,PH0915,2025-10-25T09:18:00,107,voice,LOC0273
CDR16686,CASE081,PH0500,PH0915,2025-10-27T16:18:00,133,voice,LOC0297
CDR16687,CASE081,PH0501,PH0915,2025-10-29T17:18:00,417,voice,LOC0071
CDR16688,CASE081,PH0501,PH0915,2025-10-31T19:18:00,510,voice,LOC0076
CDR16689,CASE081,PH1012,PH0915,2025-10-24T17:18:00,842,sms,LOC0097
CDR16690,CASE081,PH1012,PH0915,2025-10-29T07:18:00,194,voice,LOC0121
CDR16691,CASE081,PH1012,PH0915,2025-11-01T02:18:00,763,voice,LOC0252
CDR16692,CASE081,PH1012,PH0915,2025-10-29T21:18:00,856,sms,LOC0140
CDR16693,CASE081,PH1012,PH0915,2025-10-25T11:18:00,638,voice,LOC0030
CDR16694,CASE081,PH1012,PH0915,2025-10-31T09:18:00,731,voice,LOC0294
CDR16695,CASE081,PH1012,PH0607,2025-11-02T06:18:00,304,voice,LOC0227
CDR16696,CASE081,PH1012,PH0607,2025-11-02T11:18:00,324,voice,LOC0138
CDR16697,CASE081,PH0915,PH0607,2025-10-30T01:18:00,864,voice,LOC0288
CDR16698,CASE081,PH0915,PH0607,2025-11-01T15:18:00,209,voice,LOC0157
CDR16699,CASE081,PH0915,PH0607,2025-10-29T21:18:00,578,voice,LOC0073
CDR16700,CASE081,PH0915,PH0607,2025-11-01T00:18:00,659,voice,LOC0091
CDR16701,CASE081,PH0915,PH0607,2025-10-29T13:18:00,15,voice,LOC0249
CDR16702,CASE081,PH0915,PH0607,2025-10-27T02:18:00,493,sms,LOC0129
CDR16703,CASE081,PH0915,PH0864,2025-10-31T14:18:00,655,voice,LOC0269
CDR16704,CASE081,PH0915,PH0863,2025-10-26T06:18:00,233,sms,LOC0215
CDR16705,CASE081,PH0915,PH0864,2025-10-30T04:18:00,438,sms,LOC0186
CDR16706,CASE081,PH0607,PH0863,2025-10-26T17:18:00,623,sms,LOC0293
CDR16707,CASE081,PH0607,PH0863,2025-10-30T23:18:00,201,voice,LOC0157
CDR16708,CASE081,PH0607,PH0864,2025-10-31T15:18:00,109,voice,LOC0011
CDR16709,CASE081,PH0607,PH0864,2025-10-29T16:18:00,617,sms,LOC0136
CDR16710,CASE081,PH0607,PH0570,2025-10-26T15:18:00,669,voice,LOC0126
CDR16711,CASE081,PH0607,PH0570,2025-10-28T20:18:00,866,voice,LOC0212
CDR16712,CASE081,PH0607,PH0570,2025-10-27T19:18:00,701,voice,LOC0127
CDR16713,CASE081,PH0607,PH0570,2025-10-24T18:18:00,317,voice,LOC0174
CDR16714,CASE081,PH0864,PH0570,2025-10-30T21:18:00,188,voice,LOC0005
CDR16715,CASE081,PH0863,PH0570,2025-10-24T01:18:00,544,sms,LOC0124
CDR16716,CASE081,PH0863,PH0570,2025-10-25T12:18:00,386,voice,LOC0026
CDR16717,CASE081,PH0864,PH0570,2025-10-27T02:18:00,62,voice,LOC0190
CDR16718,CASE081,PH0863,PH0649,2025-10-27T22:18:00,665,voice,LOC0287
CDR16719,CASE081,PH0864,PH0649,2025-10-30T20:18:00,881,voice,LOC0258
CDR16720,CASE081,PH0863,PH0649,2025-10-23T17:18:00,286,voice,LOC0188
CDR16721,CASE081,PH0864,PH0649,2025-10-29T09:18:00,355,sms,LOC0044
CDR16722,CASE081,PH0863,PH0649,2025-10-25T18:18:00,658,sms,LOC0025
CDR16723,CASE081,PH0864,PH0649,2025-10-25T08:18:00,687,voice,LOC0139
CDR16724,CASE081,PH0570,PH0649,2025-10-29T09:18:00,238,voice,LOC0233
CDR16725,CASE081,PH0570,PH0649,2025-10-25T18:18:00,649,voice,LOC0124
CDR16726,CASE081,PH0570,PH0649,2025-10-27T14:18:00,624,sms,LOC0253
CDR16727,CASE081,PH0570,PH0649,2025-10-24T02:18:00,527,voice,LOC0165
CDR16728,CASE081,PH0570,PH0649,2025-10-28T13:18:00,527,voice,LOC0222
CDR16729,CASE081,PH0570,PH0649,2025-10-28T21:18:00,251,voice,LOC0287
CDR16730,CASE081,PH0570,PH0121,2025-10-24T00:18:00,499,voice,LOC0191
CDR16731,CASE081,PH0570,PH0121,2025-11-01T13:18:00,48,sms,LOC0090
CDR16732,CASE081,PH0570,PH0121,2025-10-27T21:18:00,96,sms,LOC0226
CDR16733,CASE081,PH0570,PH0121,2025-10-25T14:18:00,173,voice,LOC0001
CDR16734,CASE081,PH0570,PH0121,2025-10-31T19:18:00,431,voice,LOC0093
CDR16735,CASE081,PH0649,PH0121,2025-10-26T03:18:00,225,sms,LOC0291
CDR16736,CASE081,PH0649,PH0121,2025-10-26T18:18:00,720,voice,LOC0269
CDR16737,CASE081,PH0649,PH0121,2025-10-31T14:18:00,778,voice,LOC0192
CDR16738,CASE081,PH0649,PH1033,2025-10-29T02:18:00,557,voice,LOC0259
CDR16739,CASE081,PH0649,PH1033,2025-11-01T07:18:00,198,voice,LOC0008
CDR16740,CASE081,PH0121,PH1033,2025-10-26T05:18:00,640,voice,LOC0209
CDR16741,CASE081,PH0121,PH1034,2025-10-27T16:18:00,544,sms,LOC0133
CDR16742,CASE081,PH0121,PH0495,2025-10-28T01:18:00,495,sms,LOC0233
CDR16743,CASE081,PH0121,PH0496,2025-11-02T09:18:00,377,sms,LOC0292
CDR16744,CASE081,PH0121,PH0495,2025-10-26T00:18:00,595,voice,LOC0222
CDR16745,CASE081,PH1034,PH0495,2025-10-24T11:18:00,401,voice,LOC0031
CDR16746,CASE081,PH1033,PH0495,2025-10-26T02:18:00,871,voice,LOC0288
CDR16747,CASE081,PH1034,PH0681,2025-11-01T22:18:00,872,voice,LOC0182
CDR16748,CASE081,PH1034,PH0681,2025-10-27T20:18:00,497,sms,LOC0223
CDR16749,CASE081,PH1033,PH0681,2025-10-23T20:18:00,492,voice,LOC0067
CDR16750,CASE081,PH1034,PH0681,2025-10-31T19:18:00,531,voice,LOC0210
CDR16751,CASE081,PH1034,PH0681,2025-10-24T15:18:00,610,voice,LOC0240
CDR16752,CASE081,PH1033,PH0681,2025-10-28T08:18:00,229,sms,LOC0184
CDR16753,CASE081,PH0495,PH0681,2025-10-30T20:18:00,100,sms,LOC0038
CDR16754,CASE081,PH0496,PH0681,2025-10-25T00:18:00,22,voice,LOC0025
CDR16755,CASE081,PH0495,PH0681,2025-11-01T01:18:00,456,voice,LOC0184
CDR16756,CASE081,PH0495,PH0681,2025-11-02T02:18:00,479,voice,LOC0046
CDR16757,CASE081,PH0496,PH0681,2025-11-01T04:18:00,22,voice,LOC0187
CDR16758,CASE081,PH0496,PH0681,2025-10-31T09:18:00,31,voice,LOC0280
CDR16759,CASE081,PH0496,PH0724,2025-10-27T16:18:00,709,sms,LOC0065
CDR16760,CASE081,PH0495,PH0724,2025-10-28T07:18:00,67,voice,LOC0270
CDR16761,CASE081,PH0495,PH0724,2025-10-30T09:18:00,296,voice,LOC0101
CDR16762,CASE081,PH0495,PH0724,2025-10-30T15:18:00,149,voice,LOC0235
CDR16763,CASE081,PH0495,PH0724,2025-10-27T01:18:00,658,sms,LOC0174
