evidence_id,case_id,source_table,record_id,sequence_index,content_sha256,previous_hash,block_hash
transactions:TX4573,CASE096,transactions,TX4573,361,ff6c7a516fcc45c02c4702725ade9f888aedcb01861e96e418b26ceaf43205fc,ee6e421cec1ae1cb7e11f8f906a5343b33677e05727a284e256a715a9c49d9f9,9c0689e252e0be20197e8232b0c6a6697939fa71dcb398fd16cf1f63cee96f8f
transactions:TX4574,CASE096,transactions,TX4574,362,13886a77005cfd934c21ca9fcdf23e7a5b9445a3b46d25473453719731883e66,9c0689e252e0be20197e8232b0c6a6697939fa71dcb398fd16cf1f63cee96f8f,6099291d23a9a95e57975bbf062f184f37245dc64bd790dc56e691b62fba2c00
transactions:TX4575,CASE096,transactions,TX4575,363,25d73b9769172037ef6b56c77f155fd7d1857f9a05ed787ea32a49a860d054cb,6099291d23a9a95e57975bbf062f184f37245dc64bd790dc56e691b62fba2c00,b505fd539236fd172209d4f434fb2c8f2fef18b134382fffcc8a55bd911dd66b
transactions:TX4576,CASE096,transactions,TX4576,364,485a011e45d3015165aa3cdc88b7abf7bc49294ed0a2947ff36b06bbf20923cf,b505fd539236fd172209d4f434fb2c8f2fef18b134382fffcc8a55bd911dd66b,cb913fad07217fc3e440b18f5a6bca607743da47295b14f2b307c8bac623e444
transactions:TX4577,CASE096,transactions,TX4577,365,36770e3ee381bf745bfc2d9541c2b8fdd2e3cfd80ae4a951f703dabfbf8ee7d9,cb913fad07217fc3e440b18f5a6bca607743da47295b14f2b307c8bac623e444,3997b14d49c02af653723a78b74f23f7752387b4dcbec3633a0789bbe8905033
transactions:TX4578,CASE096,transactions,TX4578,366,729e7703fc3f62638d0c1be2581d862c5b1655c4706366baaa6deff88e65b623,3997b14d49c02af653723a78b74f23f7752387b4dcbec3633a0789bbe8905033,396fb0e68b012dd02a2b78caa2afea60e5e6fb2b0b14332cac85c6e83c4a4f4f
transactions:TX4579,CASE096,transactions,TX4579,367,bee7eb4b12506e787b0225b3de07291c10749b159a16bf9875b8cb1ef3b7d75f,396fb0e68b012dd02a2b78caa2afea60e5e6fb2b0b14332cac85c6e83c4a4f4f,acb6e1b3a245a6062b887a69088661201f23259da4481bd8ad8f216370c80b51
transactions:TX4580,CASE096,transactions,TX4580,368,e5e0dacb47b45ef098c6579b90f16f374f1ca226c9053ad84089a53018f6336e,acb6e1b3a245a6062b887a69088661201f23259da4481bd8ad8f216370c80b51,4788bf89c4261f2fe074c19591744a6d8361635c1ce9f8e2b996ce3ad1007025
transactions:TX4581,CASE096,transactions,TX4581,369,efc5e2ffed14e66ce213dc4b7622fbc1a4883ce5404b5672e2b2be5dd722cf64,4788bf89c4261f2fe074c19591744a6d8361635c1ce9f8e2b996ce3ad1007025,0e8bbd69172d725b70ba4f82bcbaf7b6523c9663f50a226409a313eee87335c2
transactions:TX4582,CASE096,transactions,TX4582,370,ffe760c98c5a716358d7e39adf75aa5c22540027d37f0b3cd8c55bbe93f7d8e6,0e8bbd69172d725b70ba4f82bcbaf7b6523c9663f50a226409a313eee87335c2,33e43e90893c0e7f447c2292d145989339c38e5403682ad93e3c17bc82f8840d
transactions:TX4583,CASE096,transactions,TX4583,371,34d9ded58b6dcf0ab92ffa16a822c7f4d05af6a3edb4a6ea5b48f78b25a4bcc2,33e43e90893c0e7f447c2292d145989339c38e5403682ad93e3c17bc82f8840d,31eec083c2542392b8a44a6c5aed5d66f931b31b5376149664e37249acb7edcc
transactions:TX4584,CASE096,transactions,TX4584,372,0d7d76dcb7b692b89a58bb19e60e84688c839da6c5328317f7730fd769135a96,31eec083c2542392b8a44a6c5aed5d66f931b31b5376149664e37249acb7edcc,8e298d1fee48f87d39d85679087d27ee4971ee598ce938b5e608f01aaab5c2ba
transactions:TX4585,CASE096,transactions,TX4585,373,0db49f7cbaae3e362161c3e1ab4481597c5bf25f0e8907d621d53a13b62afe64,8e298d1fee48f87d39d85679087d27ee4971ee598ce938b5e608f01aaab5c2ba,06100fcfcc5d0fe3fac9736c267febbe4859f8e92d780497bb39674ccfe8bfdc
transactions:TX4586,CASE096,transactions,TX4586,374,4b94a06047f03b459dcc15a7fbc00b79e33cb9def2f83ed0b1c46e652a0011ca,06100fcfcc5d0fe3fac9736c267febbe4859f8e92d780497bb39674ccfe8bfdc,f5b3dabbf357e46c3bad39802eee08e90c075ff0d8c52b1fec0313371be2098c
transactions:TX4587,CASE096,transactions,TX4587,375,3ff16a7259a888aac22601bf4f5e1f6e4514589624e650c78e658d096b871bf9,f5b3dabbf357e46c3bad39802eee08e90c075ff0d8c52b1fec0313371be2098c,995ae67c96167d4d4cfc9cbe89e1e08e53d4289195eba97a172d511fe43d504f
transactions:TX4588,CASE096,transactions,TX4588,376,4f67bb618946bc59adc06647f8bb2e8e9d9c3c5f07d36582e92fc16af09bb0cc,995ae67c96167d4d4cfc9cbe89e1e08e53d4289195eba97a172d511fe43d504f,f9078a4379cb281e0796dc7d95d789a93eea001f95cbc8102568d47cc5ae68c5
transactions:TX4589,CASE096,transactions,TX4589,377,96a4c1b7153d31aa611fe356e32ab334c34d4e6553907ecd9b7266aeea474e61,f9078a4379cb281e0796dc7d95d789a93eea001f95cbc8102568d47cc5ae68c5,95132c015047b26d3ecc4a967a8641217156e3ee07ac44856857b13d8bf938b3
transactions:TX4590,CASE096,transactions,TX4590,378,a9e0b67748e4e828168643a65989bc86f3e1860ed3807c2c363298e082d94d24,95132c015047b26d3ecc4a967a8641217156e3ee07ac44856857b13d8bf938b3,2f7007194d550522d36503d3029f5c549b10d7735a25b239ded1d9b6878b735f
transactions:TX4591,CASE096,transactions,TX4591,379,07506f06c0e923d794eb6a57bc75ab8c79598e0eff9b75ec4c85532077c55597,2f7007194d550522d36503d3029f5c549b10d7735a25b239ded1d9b6878b735f,18050aafa676dc5de0004ae444b2449284276058ee8bfc71d8b03381aab05e32
transactions:TX4592,CASE096,transactions,TX4592,380,a13698e4cc52aee274012e76ea741aba437b68c1db6cb1eaa1b2de3a5a0c364b,18050aafa676dc5de0004ae444b2449284276058ee8bfc71d8b03381aab05e32,7d37d54d0ca6f210790c7eff818d1988df1bcac78a52f811cba844e1659e06e7
transactions:TX4593,CASE096,transactions,TX4593,381,936a6694090cb429ad7b573f84d6bcd1a638cc31eb57f36c42e9401e4892965d,7d37d54d0ca6f210790c7eff818d1988df1bcac78a52f811cba844e1659e06e7,62f70ac0ceceff91334b01fc0bb75f73bbf0b6777389d388039ff3ddceeb83b4
transactions:TX5276,CASE096,transactions,TX5276,382,f92ce7aabcf7a4ca1bceeadbbec3462d3f146e7439157451ac7708b9ab91f35a,62f70ac0ceceff91334b01fc0bb75f73bbf0b6777389d388039ff3ddceeb83b4,5c4532189b708a6a9e1bf6f1a18cacc4f30bc0fdbd3908304c81d1e03ba97227
transactions:TX5277,CASE096,transactions,TX5277,383,0e2ac4c7288f8f3bcc52d08186ac04b3e3ab33e656a6cd5b76ef36a5c5be7c12,5c4532189b708a6a9e1bf6f1a18cacc4f30bc0fdbd3908304c81d1e03ba97227,102f05bec88e6ae32e090583c35ee2f0701d0123061187f9afa75841dbeedec8
transactions:TX5278,CASE096,transactions,TX5278,384,98a1ec5a5863b677192266191b4227a739c0e51109386473fc5e91452b160554,102f05bec88e6ae32e090583c35ee2f0701d0123061187f9afa75841dbeedec8,be83ab022591a3c89c0cabec411f5b862286184167a5b2cad7aab5929cb81ae2
transactions:TX5279,CASE096,transactions,TX5279,385,b41085338f128b1e498459c42c05bae0b14b08744701dbea001e8941ca074eb7,be83ab022591a3c89c0cabec411f5b862286184167a5b2cad7aab5929cb81ae2,28dfebbe497be3343c313cd6a9a2cfc076bb5a9a8fb6d6a3a823c3f69b06973a
transactions:TX5280,CASE096,transactions,TX5280,386,251ac0c00571b114ece405006ebf0c40489e602415e21aa6e88b12bf92d1f133,28dfebbe497be3343c313cd6a9a2cfc076bb5a9a8fb6d6a3a823c3f69b06973a,0a6794cf90db3addfd95c7ad8c0e4e5aebb419f6618cfdadb0023bc7a36f7a71
location_events:CASE096-LE0496,CASE096,location_events,CASE096-LE0496,387,8bf2e0990a2e7a234a7f8006ecceed4d1114216c985865052293c17a1343cec1,0a6794cf90db3addfd95c7ad8c0e4e5aebb419f6618cfdadb0023bc7a36f7a71,090ec66a0a1ac416844bd3f5cd0e2dcbaf501d5bfaa173fa7e8d04864b961b6b
location_events:CASE096-LE0497,CASE096,location_events,CASE096-LE0497,388,e63580f40c6c6b14f453d1c58f9c196d40bd643d9653e9fdc1db65225deec925,090ec66a0a1ac416844bd3f5cd0e2dcbaf501d5bfaa173fa7e8d04864b961b6b,280dcc6efd9e30c0af79452e7047d7ed5650d8db1509049ab5e61ec2fe5f6a18
location_events:CASE096-LE0498,CASE096,location_events,CASE096-LE0498,389,817302e8b872098da1bf28da5e35592bb65614487e06afe25df3e47d0d441c1c,280dcc6efd9e30c0af79452e7047d7ed5650d8db1509049ab5e61ec2fe5f6a18,d5b878e8966a545665ce956daea4d18ec1f8e8a2bad9a3be407c0e05379c4112
location_events:CASE096-LE0499,CASE096,location_events,CASE096-LE0499,390,f0cff663595ef66d7804cec9ebe32beb5354b858fe27b56b42ed84a4b074b62c,d5b878e8966a545665ce956daea4d18ec1f8e8a2bad9a3be407c0e05379c4112,6e287a50315f65b851db0853dbfcd56aad0667af4ce56b5d1554ec1635aea8a0
location_events:CASE096-LE0500,CASE096,location_events,CASE096-LE0500,391,03964c0fd7b77ac8a7f1a3e6fb63e3e538028b46888bcc75a45951b284be49f4,6e287a50315f65b851db0853dbfcd56aad0667af4ce56b5d1554ec1635aea8a0,43656c5bb84f815ce1a6068326cc2b14feb8a691708c5f2a29e6ea39f67b771e
location_events:CASE096-LE0501,CASE096,location_events,CASE096-LE0501,392,072ce7b26c13c7e168d6ac004fe16d57a475492d4fb35ba0b8beeaf2c118a6e6,43656c5bb84f815ce1a6068326cc2b14feb8a691708c5f2a29e6ea39f67b771e,59ef7984263b9d26aad7f5175b719f1dadb0c4fe0d1063105b99d6e739d36ca8
documents:FIR_FIR0099,CASE096,documents,FIR_FIR0099,393,01bcaadd6b8a93ba057d4a7996b021cd857d192f3f47371eedf6833a4352e187,59ef7984263b9d26aad7f5175b719f1dadb0c4fe0d1063105b99d6e739d36ca8,c17e259d5a33c2fa6e07061aa65c4eb6c8315f43fc4ff990064a01a97f42c759
documents:WITNESS_CASE096_1,CASE096,documents,WITNESS_CASE096_1,394,2fcf9ca99cb6d493e038c5403f4e84dde7597a15834fb7f6fa99eafeefa510fa,c17e259d5a33c2fa6e07061aa65c4eb6c8315f43fc4ff990064a01a97f42c759,414b4570d76f2379c35b4679a6ad84b847ddcfcaa4619777bc6b11c4e0692bf4
fir:FIR0100,CASE097,fir,FIR0100,1,aff252a2ca6c2c1a40d2c2b228c47aab8f706ce8354c75de8aa64d91b28e9221,0000000000000000000000000000000000000000000000000000000000000000,5a237b312f59e2dd757343ebfcdf163741a264217d3e81f69747389aab86976e
cdr:CDR19892,CASE097,cdr,CDR19892,2,1f0985a46af1e1902d42c5e909fac2c5efae64121ec94c960d85e18b89e8c2e0,5a237b312f59e2dd757343ebfcdf163741a264217d3e81f69747389aab86976e,eccba6285234db60f5458b85e2c7a6267c189a907291d23bafd8ca43bc48c49a
cdr:CDR19893,CASE097,cdr,CDR19893,3,d94afb5132e3b9f84dbf1e5a55e4c168579fbe6db2aa35d61a3158c9006a0f10,eccba6285234db60f5458b85e2c7a6267c189a907291d23bafd8ca43bc48c49a,2ebb79d341bbb4722a4bd4ac98d46d725d5c98a5655b12c3e7da489488dc3f90
cdr:CDR19894,CASE097,cdr,CDR19894,4,a9954e2454b2fda990cab561a2c34e7052d8372ef02cc0afdf457056523b1f22,2ebb79d341bbb4722a4bd4ac98d46d725d5c98a5655b12c3e7da489488dc3f90,91ab5ca71f8a4ddb253d3df0a1d8dd959d6beda476b3205741e18b881240fa12
cdr:CDR19895,CASE097,cdr,CDR19895,5,19fb0f5bae2c2d429b149b1164426f82fa564d101fbb6f6a1c90bd2203f628f2,91ab5ca71f8a4ddb253d3df0a1d8dd959d6beda476b3205741e18b881240fa12,dccb333d3676a5d49092aa97a6c2db43083dac3556284eea1fd52a77be332126
cdr:CDR19896,CASE097,cdr,CDR19896,6,d9fdcc78af844b44c29d720f23cba42836895636e4b1d7d4cda4c71390d0eafe,dccb333d3676a5d49092aa97a6c2db43083dac3556284eea1fd52a77be332126,15a7f12e899c6c858b72eb80847eda90702f21c49eb22eaa02ff725acda8a192
cdr:CDR19897,CASE097,cdr,CDR19897,7,2a08595dd93ce646e9ae4fb4b3e2419c3f533f4edcdaaa97e526709ce0bc107b,15a7f12e899c6c858b72eb80847eda90702f21c49eb22eaa02ff725acda8a192,ae0c2e40eb6f8f8e5c8ffbe529678a08a945eff0b14cbcf747bae7c3acf0c8d6
cdr:CDR19898,CASE097,cdr,CDR19898,8,07dd01caacfbf4edb3767c9d2626bbb60a4f87f83ea3e7212726211f40c96572,ae0c2e40eb6f8f8e5c8ffbe529678a08a945eff0b14cbcf747bae7c3acf0c8d6,84e15b4b30578a4a0467adce32006352e193ff3ae2c71b4ba8b79e6f2d4adff3
cdr:CDR19899,CASE097,cdr,CDR19899,9,6e30bd4dd9e7b4bf5c198e03cfeb8b2742991b25713a78b9f03b24cd4f874d8e,84e15b4b30578a4a0467adce32006352e193ff3ae2c71b4ba8b79e6f2d4adff3,28b92c69e467d733966cade381e858a8cd6536f7fb3b6f056dac11932f6435a2
cdr:CDR19900,CASE097,cdr,CDR19900,10,1c1391e38e7eaf9d30ee8e65ef7b99ccd53267b8585856a0c93ebe31e7658702,28b92c69e467d733966cade381e858a8cd6536f7fb3b6f056dac11932f6435a2,2d2d5bdf1b21b8c2e43f7308e3dbe9f64b0410ee66856e746cecd0d1b040cb4f
cdr:CDR19901,CASE097,cdr,CDR19901,11,a85251d8dc9d59b116969067b5ce4dba24ce9eac2e19d0bc0529efc49c71d126,2d2d5bdf1b21b8c2e43f7308e3dbe9f64b0410ee66856e746cecd0d1b040cb4f,c4261970d8bc3851a9594f5be0c32ac2d37e9ff24b467536b272aa8c6022227b
cdr:CDR19902,CASE097,cdr,CDR19902,12,9f996f91cd5b11cb0fce6b0c80dbb32dd5112665f0bfe07e7495d81d51ead201,c4261970d8bc3851a9594f5be0c32ac2d37e9ff24b467536b272aa8c6022227b,48d1ca55126150724da228322bb48ee81d453260ef7fbd4dd142039541957f6b
cdr:CDR19903,CASE097,cdr,CDR19903,13,94039beb87d35ca0aa90dff2f15520cbf39dddc0a3fff3343f19b453b8d37b58,48d1ca55126150724da228322bb48ee81d453260ef7fbd4dd142039541957f6b,a3f93a4f71051a6d1a69a2969561c74eeff479f08147f423e173cdb2684ed049
cdr:CDR19904,CASE097,cdr,CDR19904,14,b99bd96b32490136d644a23d734bf71ea5682513af501cd9b518f5b63fe4abbe,a3f93a4f71051a6d1a69a2969561c74eeff479f08147f423e173cdb2684ed049,90ea83ab4187d805890ad6244d04ea157af5956e0ccebf0e913495cbc6ae745e
cdr:CDR19905,CASE097,cdr,CDR19905,15,91c04d98123c4f9478eb57bba1d5e8e496dd8a38611b51cdd8b0415589d186f0,90ea83ab4187d805890ad6244d04ea157af5956e0ccebf0e913495cbc6ae745e,602d0e89a0dace827e434c5d0303b562b270c7def667bcaaa8bd89bec3503848
cdr:CDR19906,CASE097,cdr,CDR19906,16,aad4c059590affe9c317998fb12abba45d95e38a6b89d9c51abcc495d6daa884,602d0e89a0dace827e434c5d0303b562b270c7def667bcaaa8bd89bec3503848,8ce947e62c82a1f88b9062529da7b3bc5ca46f7f2b0a6087ef5da55fcc74e398
cdr:CDR19907,CASE097,cdr,CDR19907,17,1a157a0b94aaddf1f502e0bf2000ea84827c9a585e9164615dc0ca9fe76edd2d,8ce947e62c82a1f88b9062529da7b3bc5ca46f7f2b0a6087ef5da55fcc74e398,70fb63faeba8c53097ae4d31487090500af6e4bc9a3d20f866e205a93afc91d3
cdr:CDR19908,CASE097,cdr,CDR19908,18,8a6112eb6e57bd52ac8d7ca87dda30e5ebe78f0c4c78cf22101b62d603a4b9d6,70fb63faeba8c53097ae4d31487090500af6e4bc9a3d20f866e205a93afc91d3,5acf94306e1cee1d99bdfc0cca1e2589600105afedb714587e24ad4f62b68795
cdr:CDR19909,CASE097,cdr,CDR19909,19,0f744fcc35b1c7b291b15b59a35d0c7a6e952f2fd0412d4181880b46a33718fb,5acf94306e1cee1d99bdfc0cca1e2589600105afedb714587e24ad4f62b68795,679d5fa1f8b51f648a48bb4cec60e082b6bd7bf5861fe79d5b1a77e534f305a9
cdr:CDR19910,CASE097,cdr,CDR19910,20,f2d209f35430ddf3367d433c47ef595f1769da8f8059316cf985f11131d6d0c4,679d5fa1f8b51f648a48bb4cec60e082b6bd7bf5861fe79d5b1a77e534f305a9,8081c5b1127eacbdb4dd10f23769e84666f96e98c947355e636356cc2134e08e
cdr:CDR19911,CASE097,cdr,CDR19911,21,b6fe8146fca4a9355182f55ae1b23263ab5dc1253a9607c4724b05b1c6b00d47,8081c5b1127eacbdb4dd10f23769e84666f96e98c947355e636356cc2134e08e,fc79f9a1f502c1346cb442fda4407e7ad4955da1d5726e8c4b62b1e593d66184
cdr:CDR19912,CASE097,cdr,CDR19912,22,7ad39d977659224041521d2aedc8842676a04fb7af1b84a353c37a0cad2b73f1,fc79f9a1f502c1346cb442fda4407e7ad4955da1d5726e8c4b62b1e593d66184,7c7aed501b3a1ef26d72bbad65c27bf5915e084f80ad039e0a278949ebad7f55
cdr:CDR19913,CASE097,cdr,CDR19913,23,63b6798c97058b9ec433566778bae9ae113ed8498121233750868397d9e02ce9,7c7aed501b3a1ef26d72bbad65c27bf5915e084f80ad039e0a278949ebad7f55,99a1c93b17af86ca82b3a429fd881c516647d12529ece8c9f660c34af45ffd2b
cdr:CDR19914,CASE097,cdr,CDR19914,24,2e38ef1bb63fe9b551218ab4497ce63101e3bb110ee9648d18cb8358d94ec70f,99a1c93b17af86ca82b3a429fd881c516647d12529ece8c9f660c34af45ffd2b,f7b4f40bc1f0576c703f347a2bd6bcf7750f8fecaf0a3bb565984c40f497367b
cdr:CDR19915,CASE097,cdr,CDR19915,25,4cc6eb0b91714a3cbf076ca74d3aada83dce028c6a32e4ef4426f0d41867f8b8,f7b4f40bc1f0576c703f347a2bd6bcf7750f8fecaf0a3bb565984c40f497367b,5080e8ed434006f7b89607ab1da6f6e55a36ae2026fbc99f5af7fe60591ae5e1
cdr:CDR19916,CASE097,cdr,CDR19916,26,d113fd4d2e35888625d4ba0ef900696bfe4dc4c932248b703daee26b8db19097,5080e8ed434006f7b89607ab1da6f6e55a36ae2026fbc99f5af7fe60591ae5e1,c27937d65ad30a04ca54ebf95ac61754c26fa528e25f2a6af44af416e876ec91
cdr:CDR19917,CASE097,cdr,CDR19917,27,842dd78dbee69195c9c3ba4f53c0339e549526eda8d42d1267241e8fc35ab798,c27937d65ad30a04ca54ebf95ac61754c26fa528e25f2a6af44af416e876ec91,828e3e6f15513333bc289d2865204a0f3c33a5c6dc06d7be60bb21497116f9f4
cdr:CDR19918,CASE097,cdr,CDR19918,28,411f36f35a84b60028c2b204d6c5c608b42567219ddd7e772c49570bd6a5ec89,828e3e6f15513333bc289d2865204a0f3c33a5c6dc06d7be60bb21497116f9f4,8d32fd3dcca11150363b0739b4920eb0959204eb854b076cadcb65d8ab30fb50
cdr:CDR19919,CASE097,cdr,CDR19919,29,d61c5a0970b4a03b8e9aac189856ac75dbdfa7238c0401cb9fda2f9a56fcd2fe,8d32fd3dcca11150363b0739b4920eb0959204eb854b076cadcb65d8ab30fb50,fb5dbffda1b6751149d20c6f8159ffd90bdf8d28d5cdf128bdbd411faadaa71d
cdr:CDR19920,CASE097,cdr,CDR19920,30,897bdc2c8fbe50d56e06479c014c6a604197b94a33839f0eb94e3fe9b89322f0,fb5dbffda1b6751149d20c6f8159ffd90bdf8d28d5cdf128bdbd411faadaa71d,c144ee5967a24fd756254d7ddff4ccc1d044b83502bfd2a000ea2ac81a7dceda
cdr:CDR19921,CASE097,cdr,CDR19921,31,a779a9b6e845e9b5dd769aae71fe95f020f12e010b26c05d6d91895b02dcb965,c144ee5967a24fd756254d7ddff4ccc1d044b83502bfd2a000ea2ac81a7dceda,ac741893a08655caa5479ef81cb78dcc6fd9e7f107e2b8927c9167fbe16f238c
cdr:CDR19922,CASE097,cdr,CDR19922,32,61a00062d6d928ca0ef6624edaf85e3ac9473fcf50c4dfcc2d2a35c8007e9599,ac741893a08655caa5479ef81cb78dcc6fd9e7f107e2b8927c9167fbe16f238c,feddb93720debe74a898ce4a1e29da26850fe4665df2c3feeab078b230addcc4
cdr:CDR19923,CASE097,cdr,CDR19923,33,f5e56e30f7b3b5bb8ed319a1ff51a3e8775c2486d01126ca3be6572145567fcb,feddb93720debe74a898ce4a1e29da26850fe4665df2c3feeab078b230addcc4,e849a51c72c315ebd896304c600235fbb92adeb0e66bfc1df2005058a16fae94
cdr:CDR19924,CASE097,cdr,CDR19924,34,24dc896fb844df50cb7d8f70fce8135880af5e4e08693a4f1e180020b6a9bee2,e849a51c72c315ebd896304c600235fbb92adeb0e66bfc1df2005058a16fae94,51a0abfb33a1c4eac7875a439e9bebc961658d3160bee45ceae5197d95e96dee
cdr:CDR19925,CASE097,cdr,CDR19925,35,6d9d86f9c1ce4e61526ac76e0d761a42edb6e481d20421f56e8c2c2f5b4a775f,51a0abfb33a1c4eac7875a439e9bebc961658d3160bee45ceae5197d95e96dee,e492a6da49018f9924e24091dd17eea79c6d14c16a0ec9f342645ad345075b1b
cdr:CDR19926,CASE097,cdr,CDR19926,36,ff1795f29a4b114ac44c02a3b46b834fd1d568e2bf0cb0c02521045af870439c,e492a6da49018f9924e24091dd17eea79c6d14c16a0ec9f342645ad345075b1b,ff8e2d411b58649d34c2dcdd13ff18f93ef150b5d26d496f4d85609698053f0a
cdr:CDR19927,CASE097,cdr,CDR19927,37,2dd561400beb064a8d9f8889506d876e6e8a6068285af61c3affa4886e919c5a,ff8e2d411b58649d34c2dcdd13ff18f93ef150b5d26d496f4d85609698053f0a,edde09db74b2ade756de8f4624203a27e93b90f3a64c88c7ba7c0c21ac39fefb
cdr:CDR19928,CASE097,cdr,CDR19928,38,cc3210316e8d9f47ef7d165225d48695563170c10f627896472d1bf84e410c95,edde09db74b2ade756de8f4624203a27e93b90f3a64c88c7ba7c0c21ac39fefb,4b9bae68bfc05114b2e29c4526939ec07657eef269849288806707ef35524f67
cdr:CDR19929,CASE097,cdr,CDR19929,39,156d986791bf6445c6cb99f0ae3090ffa9b421e103f5e765fdfe1e0cbe113229,4b9bae68bfc05114b2e29c4526939ec07657eef269849288806707ef35524f67,fa9061226b12baf2b96b6ce69ddcc2ec8e4a97d38b54ae24f888abd201e63c93
cdr:CDR19930,CASE097,cdr,CDR19930,40,a76a72476320d89b47d5bc6a7c35fed9368d38385b813fbabaa33be35d7272bb,fa9061226b12baf2b96b6ce69ddcc2ec8e4a97d38b54ae24f888abd201e63c93,d0b832d5432aa7d00af6c5cfa9850dd64f2fb342d88ed429147b0341201e3138
cdr:CDR19931,CASE097,cdr,CDR19931,41,8d515d5a1b930f1c6069db994a01afcc1a82bbe63e4cc7f68cad03d2f7f07e01,d0b832d5432aa7d00af6c5cfa9850dd64f2fb342d88ed429147b0341201e3138,ed8702b30075e0111e883aa10fc2c55b57dccb35e7673a086721920fefdd7177
cdr:CDR19932,CASE097,cdr,CDR19932,42,2cfc7559878f5b413510009dba913bf00d8c66861471be2f3dd55feaa811354b,ed8702b30075e0111e883aa10fc2c55b57dccb35e7673a086721920fefdd7177,795ce4dcf6b66f41455f58d36a03e006edfd697c345924ff71a15b3e99a4398b
cdr:CDR19933,CASE097,cdr,CDR19933,43,a91663a4f0e309c3962a4442f6141dc7e25ee951efcb1872aad88515a01c440a,795ce4dcf6b66f41455f58d36a03e006edfd697c345924ff71a15b3e99a4398b,d6e3b5002afd2f2ed7b1220eb5d666c3e0d3d2fa98498aafb77afacd7231ae05
cdr:CDR19934,CASE097,cdr,CDR19934,44,dae332df3aacf144fb27db90db6b8f0eac76d9f3adc1cc6f452b9f8d0da789be,d6e3b5002afd2f2ed7b1220eb5d666c3e0d3d2fa98498aafb77afacd7231ae05,461d89aa6659fa7e33ba6de22b4c691241c0d8f0c1492db6196691ab6a82119c
cdr:CDR19935,CASE097,cdr,CDR19935,45,c5332a18c6cb550493d58438147468a19c9049e588049de996ebe1d58b5552c4,461d89aa6659fa7e33ba6de22b4c691241c0d8f0c1492db6196691ab6a82119c,9b64a7499c1f9f0ffdfe0f9cb9403ead473f4c4b6c7c580aba1042ebd6134e30
cdr:CDR19936,CASE097,cdr,CDR19936,46,779400be5ca178b45a3430e0ca9128b280e7ec60d876aaad1b142bfb4e1bc14c,9b64a7499c1f9f0ffdfe0f9cb9403ead473f4c4b6c7c580aba1042ebd6134e30,103987ad63d09b51536044e4916bc45459c7095e852fdc81772b6600b015d129
cdr:CDR19937,CASE097,cdr,CDR19937,47,2b706c9e1e7a63cddc5eace9f60e216ef9bdda6ffa663dc1bb4d2a4356d34fa6,103987ad63d09b51536044e4916bc45459c7095e852fdc81772b6600b015d129,f752ab387b6d33b9e3c7543426e3a8138b7847893d8aae50765f1073e46a009f
cdr:CDR19938,CASE097,cdr,CDR19938,48,318ba53be1c367a64afd73522ac0c6e07db1f1df3ad1008606ebc72f382a3fbf,f752ab387b6d33b9e3c7543426e3a8138b7847893d8aae50765f1073e46a009f,fae2fe10720d4a262f548913a79643de4fb8ff5a5604a8af1087e214155a7196
cdr:CDR19939,CASE097,cdr,CDR19939,49,8e4b15af92eab8d10ad1a811927623285f0efbea6ec96fb7f12b2d38f90b6000,fae2fe10720d4a262f548913a79643de4fb8ff5a5604a8af1087e214155a7196,b3c057a81205306d91abd38cfd7d4ece94badc90d8326af7825645b99c171beb
cdr:CDR19940,CASE097,cdr,CDR19940,50,daf23711850fe1a73c719b275a2b51f43fe932c245325e7f0e53b4f320bd4964,b3c057a81205306d91abd38cfd7d4ece94badc90d8326af7825645b99c171beb,f2b87e0337aa49ea60a836a326d4bb13698c8a5d078bdd1a455a312afe94e055
cdr:CDR19941,CASE097,cdr,CDR19941,51,383c3815c0a5905961f6a319e9ce12478ecae977b48fb73bd9567a4f135050e5,f2b87e0337aa49ea60a836a326d4bb13698c8a5d078bdd1a455a312afe94e055,013cb0244a7ead805d88cb9b3dbbc8e5838c7a57905910f00b2aae65da001391
cdr:CDR19942,CASE097,cdr,CDR19942,52,1e19035d546b771fbcf4a4be4cced1cc891b98afc69435b41ac82a775d3f7082,013cb0244a7ead805d88cb9b3dbbc8e5838c7a57905910f00b2aae65da001391,95528b2445c67abf3ba9089fe319999b0a545296267d316d6aa4a277fd1b780b
cdr:CDR19943,CASE097,cdr,CDR19943,53,ea757474578158f552376e4ce64e4faad46a60f8f7f9e4bcc3d74cb525dcd0c3,95528b2445c67abf3ba9089fe319999b0a545296267d316d6aa4a277fd1b780b,5613b69b04642df236227f59b1674e774a718cf0aae6613be04e9fa0dd69c08d
cdr:CDR19944,CASE097,cdr,CDR19944,54,be9aea6923ab5fc8f4e2511f37b51b7313716716215149f1fbb151d38c9f9ad9,5613b69b04642df236227f59b1674e774a718cf0aae6613be04e9fa0dd69c08d,fbdc68f493e5f2fb00886d344575d2a554105e7ab7045409295614b35152e4d7
cdr:CDR19945,CASE097,cdr,CDR19945,55,96e0b9aa996351cb9c39a8b30f18dcdc5c07a7819af57c450582b6002f3f2122,fbdc68f493e5f2fb00886d344575d2a554105e7ab7045409295614b35152e4d7,621ae807d683dfcd33f671a7e92d62a648f98693caa3c4600e6d4c9d2857567d
