relationship_id,source_entity,target_entity,relationship_type,timestamp,source_record,confidence
REL1064,P0694,P0595,CALLS,2026-01-22T11:11:00,CDR,0.67
REL1065,P0139,P0999,CALLS,2026-01-22T11:11:00,CDR,0.83
REL1066,P0998,P0211,CALLS,2026-01-22T11:11:00,CDR,0.52
REL1067,P0533,P0440,CALLS,2026-01-22T11:11:00,CDR,0.82
REL1068,P0778,P0927,CALLS,2026-01-22T11:11:00,CDR,0.87
REL1069,P0770,P0495,CALLS,2026-01-22T11:11:00,CDR,0.56
REL1070,P0016,P0494,CALLS,2026-01-22T11:11:00,CDR,0.67
REL1071,P0107,P0603,CALLS,2026-01-22T11:11:00,CDR,0.6
REL1072,P0539,P0260,CALLS,2026-01-22T11:11:00,CDR,0.9
REL1073,P0898,P0997,CALLS,2026-01-22T11:11:00,CDR,0.51
REL1074,P0723,P0466,CALLS,2026-01-22T11:11:00,CDR,0.54
REL1075,P0541,P0480,CALLS,2026-01-22T11:11:00,CDR,0.86
REL1076,P0492,P0885,CALLS,2026-01-22T11:11:00,CDR,0.93
REL1077,P0922,P0514,CALLS,2026-01-22T11:11:00,CDR,0.61
REL1078,P0940,P0656,CALLS,2026-01-22T11:11:00,CDR,0.61
REL1079,P0034,P0055,CALLS,2026-01-22T11:11:00,CDR,0.82
REL1080,P0593,P0611,CALLS,2026-01-22T11:11:00,CDR,0.88
REL1081,P0629,P0780,CALLS,2026-01-22T11:11:00,CDR,0.86
REL1082,P0022,P0575,CALLS,2026-01-22T11:11:00,CDR,0.7
REL1083,P0269,P0263,CALLS,2026-01-22T11:11:00,CDR,0.9
REL1084,P0327,P0423,CALLS,2026-01-22T11:11:00,CDR,0.61
REL1085,P0243,P0929,CALLS,2026-01-22T11:11:00,CDR,0.69
REL1086,P0788,P0058,CALLS,2026-01-22T11:11:00,CDR,0.85
REL1087,P0484,P0100,CALLS,2026-01-22T11:11:00,CDR,0.57
REL1088,P0585,P0353,CALLS,2026-01-22T11:11:00,CDR,0.57
REL1089,P0763,P0869,CALLS,2026-01-22T11:11:00,CDR,0.93
REL1090,P0787,P0481,CALLS,2026-01-22T11:11:00,CDR,0.83
REL1091,P0802,P0883,CALLS,2026-01-22T11:11:00,CDR,0.75
REL1092,P0919,P0094,CALLS,2026-01-22T11:11:00,CDR,0.89
REL1093,P0738,P0120,CALLS,2026-01-22T11:11:00,CDR,0.91
REL1094,P0207,P0948,CALLS,2026-01-22T11:11:00,CDR,0.94
REL1095,P0281,P0635,CALLS,2026-01-22T11:11:00,CDR,0.7
REL1096,P0033,P0512,CALLS,2026-01-22T11:11:00,CDR,0.82
REL1097,P0192,P0887,CALLS,2026-01-22T11:11:00,CDR,0.85
REL1098,P0557,P0054,CALLS,2026-01-22T11:11:00,CDR,0.57
REL1099,P0514,P0260,ASSOCIATED_WITH,2026-01-22T11:11:00,SHARED_ORG,0.3
REL1100,P0019,P0207,CALLS,2025-12-31T11:51:00,CDR,0.66
REL1101,P0791,P0994,CALLS,2025-12-31T11:51:00,CDR,0.69
REL1102,P0918,P0773,CALLS,2025-12-31T11:51:00,CDR,0.78
REL1103,P0615,P0207,CALLS,2025-12-31T11:51:00,CDR,0.67
REL1104,P0716,P0649,CALLS,2025-12-31T11:51:00,CDR,0.8
REL1105,P0210,P0773,CALLS,2025-12-31T11:51:00,CDR,0.51
REL1106,P0614,P0583,CALLS,2025-12-31T11:51:00,CDR,0.84
REL1107,P0207,P0138,CALLS,2025-12-31T11:51:00,CDR,0.84
REL1108,P0773,P0583,CALLS,2025-12-31T11:51:00,CDR,0.77
REL1109,P0994,P0631,CALLS,2025-12-31T11:51:00,CDR,0.72
REL1110,P0832,P0138,CALLS,2025-12-31T11:51:00,CDR,0.87
REL1111,P0649,P0138,CALLS,2025-12-31T11:51:00,CDR,0.58
REL1112,P0832,P0918,ASSOCIATED_WITH,2025-12-31T11:51:00,SHARED_ORG,0.3
REL1113,P0535,P0490,CALLS,2025-07-02T02:23:00,CDR,0.51
REL1114,P0490,P0979,CALLS,2025-07-02T02:23:00,CDR,0.93
REL1115,P0979,P0095,CALLS,2025-07-02T02:23:00,CDR,0.71
REL1116,P0095,P0059,CALLS,2025-07-02T02:23:00,CDR,0.79
REL1117,P0059,P0844,CALLS,2025-07-02T02:23:00,CDR,0.57
REL1118,P0844,P0560,CALLS,2025-07-02T02:23:00,CDR,0.74
REL1119,P0560,P0675,CALLS,2025-07-02T02:23:00,CDR,0.62
REL1120,P0675,P0642,CALLS,2025-07-02T02:23:00,CDR,0.93
REL1121,P0642,P0823,CALLS,2025-07-02T02:23:00,CDR,0.73
REL1122,P0823,P0752,CALLS,2025-07-02T02:23:00,CDR,0.92
REL1123,P0752,P0799,CALLS,2025-07-02T02:23:00,CDR,0.55
REL1124,P0799,P0388,CALLS,2025-07-02T02:23:00,CDR,0.6
REL1125,P0388,P0094,CALLS,2025-07-02T02:23:00,CDR,0.78
REL1126,P0752,P0560,ASSOCIATED_WITH,2025-07-02T02:23:00,SHARED_ORG,0.3
REL1127,P0287,P0216,CALLS,2026-07-06T19:09:00,CDR,0.78
REL1128,P0216,P0251,CALLS,2026-07-06T19:09:00,CDR,0.83
REL1129,P0251,P0216,ASSOCIATED_WITH,2026-07-06T19:09:00,SHARED_ORG,0.3
REL1130,P0414,P0894,CALLS,2025-10-25T16:13:00,CDR,0.6
REL1131,P0414,P0856,CALLS,2025-10-25T16:13:00,CDR,0.73
REL1132,P0414,P0418,CALLS,2025-10-25T16:13:00,CDR,0.51
REL1133,P0414,P0770,CALLS,2025-10-25T16:13:00,CDR,0.65
REL1134,P0414,P0180,CALLS,2025-10-25T16:13:00,CDR,0.73
REL1135,P0414,P0483,CALLS,2025-10-25T16:13:00,CDR,0.72
REL1136,P0414,P0938,CALLS,2025-10-25T16:13:00,CDR,0.58
REL1137,P0414,P0064,CALLS,2025-10-25T16:13:00,CDR,0.83
REL1138,P0414,P0124,CALLS,2025-10-25T16:13:00,CDR,0.92
REL1139,P0414,P0660,CALLS,2025-10-25T16:13:00,CDR,0.64
REL1140,P0414,P0076,CALLS,2025-10-25T16:13:00,CDR,0.56
REL1141,P0414,P0235,CALLS,2025-10-25T16:13:00,CDR,0.8
REL1142,P0414,P0387,CALLS,2025-10-25T16:13:00,CDR,0.57
REL1143,P0414,P0925,CALLS,2025-10-25T16:13:00,CDR,0.76
REL1144,P0414,P0299,CALLS,2025-10-25T16:13:00,CDR,0.76
REL1145,P0414,P0244,CALLS,2025-10-25T16:13:00,CDR,0.9
REL1146,P0414,P0291,CALLS,2025-10-25T16:13:00,CDR,0.52
REL1147,P0414,P0530,CALLS,2025-10-25T16:13:00,CDR,0.53
REL1148,P0414,P0243,CALLS,2025-10-25T16:13:00,CDR,0.55
REL1149,P0414,P0261,CALLS,2025-10-25T16:13:00,CDR,0.65
REL1150,P0414,P0727,CALLS,2025-10-25T16:13:00,CDR,0.57
REL1151,P0414,P0587,CALLS,2025-10-25T16:13:00,CDR,0.66
REL1152,P0414,P0832,CALLS,2025-10-25T16:13:00,CDR,0.6
REL1153,P0414,P0210,CALLS,2025-10-25T16:13:00,CDR,0.67
REL1154,P0414,P0070,CALLS,2025-10-25T16:13:00,CDR,0.69
REL1155,P0414,P0537,CALLS,2025-10-25T16:13:00,CDR,0.88
REL1156,P0414,P0968,CALLS,2025-10-25T16:13:00,CDR,0.51
REL1157,P0414,P0930,CALLS,2025-10-25T16:13:00,CDR,0.86
REL1158,P0414,P0741,CALLS,2025-10-25T16:13:00,CDR,0.63
REL1159,P0414,P0236,CALLS,2025-10-25T16:13:00,CDR,0.57
REL1160,P0414,P0361,CALLS,2025-10-25T16:13:00,CDR,0.58
REL1161,P0414,P0569,CALLS,2025-10-25T16:13:00,CDR,0.56
REL1162,P0414,P0628,CALLS,2025-10-25T16:13:00,CDR,0.59
REL1163,P0414,P0276,CALLS,2025-10-25T16:13:00,CDR,0.62
REL1164,P0414,P0931,CALLS,2025-10-25T16:13:00,CDR,0.81
REL1165,P0414,P0100,CALLS,2025-10-25T16:13:00,CDR,0.77
REL1166,P0414,P0193,CALLS,2025-10-25T16:13:00,CDR,0.67
REL1167,P0414,P0839,CALLS,2025-10-25T16:13:00,CDR,0.76
REL1168,P0414,P0428,CALLS,2025-10-25T16:13:00,CDR,0.51
REL1169,P0414,P0729,CALLS,2025-10-25T16:13:00,CDR,0.61
REL1170,P0414,P0564,CALLS,2025-10-25T16:13:00,CDR,0.82
REL1171,P0414,P0001,CALLS,2025-10-25T16:13:00,CDR,0.66
REL1172,P0414,P0423,CALLS,2025-10-25T16:13:00,CDR,0.66
REL1173,P0414,P0252,CALLS,2025-10-25T16:13:00,CDR,0.87
REL1174,P0414,P0590,CALLS,2025-10-25T16:13:00,CDR,0.72
REL1175,P0414,P0278,CALLS,2025-10-25T16:13:00,CDR,0.74
REL1176,P0414,P0306,CALLS,2025-10-25T16:13:00,CDR,0.72
REL1177,P0414,P0972,CALLS,2025-10-25T16:13:00,CDR,0.51
REL1178,P0414,P0020,CALLS,2025-10-25T16:13:00,CDR,0.53
REL1179,P0414,P0300,CALLS,2025-10-25T16:13:00,CDR,0.82
REL1180,P0414,P0634,CALLS,2025-10-25T16:13:00,CDR,0.58
REL1181,P0587,P0729,ASSOCIATED_WITH,2025-10-25T16:13:00,SHARED_ORG,0.3
REL1182,P0970,P0954,CALLS,2025-07-30T20:04:00,CDR,0.66
REL1183,P0954,P0595,CALLS,2025-07-30T20:04:00,CDR,0.86
REL1184,P0595,P0351,CALLS,2025-07-30T20:04:00,CDR,0.93
REL1185,P0351,P0851,CALLS,2025-07-30T20:04:00,CDR,0.79
REL1186,P0851,P0437,CALLS,2025-07-30T20:04:00,CDR,0.75
REL1187,P0437,P0442,CALLS,2025-07-30T20:04:00,CDR,0.87
REL1188,P0442,P0644,CALLS,2025-07-30T20:04:00,CDR,0.65
REL1189,P0351,P0851,ASSOCIATED_WITH,2025-07-30T20:04:00,SHARED_ORG,0.3
REL1190,P0557,P0441,CALLS,2026-06-19T19:16:00,CDR,0.51
REL1191,P0557,P0599,CALLS,2026-06-19T19:16:00,CDR,0.81
REL1192,P0723,P0094,CALLS,2026-06-19T19:16:00,CDR,0.82
REL1193,P0557,P0926,CALLS,2026-06-19T19:16:00,CDR,0.53
REL1194,P0557,P0063,CALLS,2026-06-19T19:16:00,CDR,0.53
REL1195,P0723,P0159,CALLS,2026-06-19T19:16:00,CDR,0.6
REL1196,P0723,P0644,CALLS,2026-06-19T19:16:00,CDR,0.75
REL1197,P0723,P0047,CALLS,2026-06-19T19:16:00,CDR,0.76
REL1198,P0557,P0708,CALLS,2026-06-19T19:16:00,CDR,0.73
REL1199,P0723,P0419,CALLS,2026-06-19T19:16:00,CDR,0.73
REL1200,P0723,P0852,CALLS,2026-06-19T19:16:00,CDR,0.84
REL1201,P0723,P0545,CALLS,2026-06-19T19:16:00,CDR,0.88
REL1202,P0723,P0881,CALLS,2026-06-19T19:16:00,CDR,0.66
REL1203,P0723,P0609,CALLS,2026-06-19T19:16:00,CDR,0.66
REL1204,P0723,P0004,CALLS,2026-06-19T19:16:00,CDR,0.85
REL1205,P0004,P0708,ASSOCIATED_WITH,2026-06-19T19:16:00,SHARED_ORG,0.3
REL1206,P0899,P0938,CALLS,2026-06-19T16:56:00,CDR,0.78
REL1207,P0938,P0818,CALLS,2026-06-19T16:56:00,CDR,0.6
REL1208,P0818,P0514,CALLS,2026-06-19T16:56:00,CDR,0.68
REL1209,P0514,P0426,CALLS,2026-06-19T16:56:00,CDR,0.9
REL1210,P0426,P0781,CALLS,2026-06-19T16:56:00,CDR,0.87
REL1211,P0781,P0239,CALLS,2026-06-19T16:56:00,CDR,0.68
REL1212,P0239,P0158,CALLS,2026-06-19T16:56:00,CDR,0.58
REL1213,P0239,P0899,ASSOCIATED_WITH,2026-06-19T16:56:00,SHARED_ORG,0.3
REL1214,P0826,P0285,CALLS,2025-12-24T11:22:00,CDR,0.66
REL1215,P0826,P0054,CALLS,2025-12-24T11:22:00,CDR,0.6
REL1216,P0285,P0054,CALLS,2025-12-24T11:22:00,CDR,0.67
REL1217,P0285,P0608,CALLS,2025-12-24T11:22:00,CDR,0.59
REL1218,P0054,P0608,CALLS,2025-12-24T11:22:00,CDR,0.53
REL1219,P0054,P0458,CALLS,2025-12-24T11:22:00,CDR,0.65
REL1220,P0608,P0458,CALLS,2025-12-24T11:22:00,CDR,0.51
REL1221,P0608,P0364,CALLS,2025-12-24T11:22:00,CDR,0.77
REL1222,P0458,P0364,CALLS,2025-12-24T11:22:00,CDR,0.89
REL1223,P0458,P0085,CALLS,2025-12-24T11:22:00,CDR,0.54
REL1224,P0364,P0085,CALLS,2025-12-24T11:22:00,CDR,0.53
REL1225,P0364,P0244,CALLS,2025-12-24T11:22:00,CDR,0.52
REL1226,P0085,P0244,CALLS,2025-12-24T11:22:00,CDR,0.82
REL1227,P0085,P0234,CALLS,2025-12-24T11:22:00,CDR,0.66
REL1228,P0244,P0234,CALLS,2025-12-24T11:22:00,CDR,0.81
REL1229,P0244,P0463,CALLS,2025-12-24T11:22:00,CDR,0.93
REL1230,P0234,P0463,CALLS,2025-12-24T11:22:00,CDR,0.93
REL1231,P0234,P0730,CALLS,2025-12-24T11:22:00,CDR,0.75
REL1232,P0463,P0730,CALLS,2025-12-24T11:22:00,CDR,0.79
REL1233,P0463,P0564,CALLS,2025-12-24T11:22:00,CDR,0.54
REL1234,P0730,P0564,CALLS,2025-12-24T11:22:00,CDR,0.6
REL1235,P0730,P0279,CALLS,2025-12-24T11:22:00,CDR,0.83
REL1236,P0564,P0279,CALLS,2025-12-24T11:22:00,CDR,0.94
REL1237,P0564,P0981,CALLS,2025-12-24T11:22:00,CDR,0.67
REL1238,P0279,P0981,CALLS,2025-12-24T11:22:00,CDR,0.74
REL1239,P0279,P0597,CALLS,2025-12-24T11:22:00,CDR,0.89
REL1240,P0981,P0597,CALLS,2025-12-24T11:22:00,CDR,0.62
REL1241,P0981,P0143,CALLS,2025-12-24T11:22:00,CDR,0.53
REL1242,P0597,P0143,CALLS,2025-12-24T11:22:00,CDR,0.84
REL1243,P0597,P0581,CALLS,2025-12-24T11:22:00,CDR,0.73
REL1244,P0143,P0581,CALLS,2025-12-24T11:22:00,CDR,0.93
REL1245,P0143,P0264,CALLS,2025-12-24T11:22:00,CDR,0.93
REL1246,P0581,P0264,CALLS,2025-12-24T11:22:00,CDR,0.85
REL1247,P0581,P0817,CALLS,2025-12-24T11:22:00,CDR,0.8
REL1248,P0264,P0817,CALLS,2025-12-24T11:22:00,CDR,0.78
REL1249,P0264,P0004,CALLS,2025-12-24T11:22:00,CDR,0.81
REL1250,P0817,P0004,CALLS,2025-12-24T11:22:00,CDR,0.53
REL1251,P0817,P0894,CALLS,2025-12-24T11:22:00,CDR,0.6
REL1252,P0004,P0894,CALLS,2025-12-24T11:22:00,CDR,0.67
REL1253,P0004,P0342,CALLS,2025-12-24T11:22:00,CDR,0.53
REL1254,P0894,P0342,CALLS,2025-12-24T11:22:00,CDR,0.83
REL1255,P0894,P0920,CALLS,2025-12-24T11:22:00,CDR,0.62
REL1256,P0342,P0920,CALLS,2025-12-24T11:22:00,CDR,0.89
REL1257,P0342,P0425,CALLS,2025-12-24T11:22:00,CDR,0.65
REL1258,P0920,P0425,CALLS,2025-12-24T11:22:00,CDR,0.55
REL1259,P0920,P0490,CALLS,2025-12-24T11:22:00,CDR,0.52
REL1260,P0425,P0490,CALLS,2025-12-24T11:22:00,CDR,0.69
REL1261,P0425,P0711,CALLS,2025-12-24T11:22:00,CDR,0.84
REL1262,P0490,P0711,CALLS,2025-12-24T11:22:00,CDR,0.7
REL1263,P0490,P0984,CALLS,2025-12-24T11:22:00,CDR,0.71
REL1264,P0711,P0984,CALLS,2025-12-24T11:22:00,CDR,0.68
REL1265,P0711,P0737,CALLS,2025-12-24T11:22:00,CDR,0.83
REL1266,P0984,P0737,CALLS,2025-12-24T11:22:00,CDR,0.73
REL1267,P0984,P0811,CALLS,2025-12-24T11:22:00,CDR,0.85
REL1268,P0737,P0811,CALLS,2025-12-24T11:22:00,CDR,0.65
REL1269,P0737,P0047,CALLS,2025-12-24T11:22:00,CDR,0.65
REL1270,P0811,P0047,CALLS,2025-12-24T11:22:00,CDR,0.9
REL1271,P0811,P0697,CALLS,2025-12-24T11:22:00,CDR,0.94
REL1272,P0047,P0697,CALLS,2025-12-24T11:22:00,CDR,0.88
REL1273,P0047,P0961,CALLS,2025-12-24T11:22:00,CDR,0.93
REL1274,P0697,P0961,CALLS,2025-12-24T11:22:00,CDR,0.81
REL1275,P0697,P0093,CALLS,2025-12-24T11:22:00,CDR,0.54
REL1276,P0961,P0093,CALLS,2025-12-24T11:22:00,CDR,0.95
REL1277,P0961,P0231,CALLS,2025-12-24T11:22:00,CDR,0.78
REL1278,P0093,P0231,CALLS,2025-12-24T11:22:00,CDR,0.81
REL1279,P0093,P0089,CALLS,2025-12-24T11:22:00,CDR,0.82
REL1280,P0231,P0089,CALLS,2025-12-24T11:22:00,CDR,0.63
REL1281,P0231,P0033,CALLS,2025-12-24T11:22:00,CDR,0.68
REL1282,P0089,P0033,CALLS,2025-12-24T11:22:00,CDR,0.87
REL1283,P0089,P0945,CALLS,2025-12-24T11:22:00,CDR,0.89
REL1284,P0033,P0945,CALLS,2025-12-24T11:22:00,CDR,0.61
REL1285,P0033,P0735,CALLS,2025-12-24T11:22:00,CDR,0.72
REL1286,P0945,P0735,CALLS,2025-12-24T11:22:00,CDR,0.8
REL1287,P0945,P0139,CALLS,2025-12-24T11:22:00,CDR,0.69
REL1288,P0735,P0139,CALLS,2025-12-24T11:22:00,CDR,0.85
REL1289,P0735,P0947,CALLS,2025-12-24T11:22:00,CDR,0.74
REL1290,P0139,P0947,CALLS,2025-12-24T11:22:00,CDR,0.91
REL1291,P0139,P0302,CALLS,2025-12-24T11:22:00,CDR,0.53
REL1292,P0947,P0302,CALLS,2025-12-24T11:22:00,CDR,0.85
REL1293,P0947,P0477,CALLS,2025-12-24T11:22:00,CDR,0.78
REL1294,P0302,P0477,CALLS,2025-12-24T11:22:00,CDR,0.86
REL1295,P0302,P0621,CALLS,2025-12-24T11:22:00,CDR,0.55
REL1296,P0477,P0621,CALLS,2025-12-24T11:22:00,CDR,0.78
REL1297,P0477,P0549,CALLS,2025-12-24T11:22:00,CDR,0.6
REL1298,P0621,P0549,CALLS,2025-12-24T11:22:00,CDR,0.85
REL1299,P0621,P0413,CALLS,2025-12-24T11:22:00,CDR,0.81
REL1300,P0549,P0413,CALLS,2025-12-24T11:22:00,CDR,0.77
REL1301,P0549,P0729,CALLS,2025-12-24T11:22:00,CDR,0.75
REL1302,P0413,P0729,CALLS,2025-12-24T11:22:00,CDR,0.57
REL1303,P0413,P0024,CALLS,2025-12-24T11:22:00,CDR,0.79
REL1304,P0729,P0024,CALLS,2025-12-24T11:22:00,CDR,0.54
REL1305,P0729,P0485,CALLS,2025-12-24T11:22:00,CDR,0.65
REL1306,P0024,P0485,CALLS,2025-12-24T11:22:00,CDR,0.85
REL1307,P0024,P0766,CALLS,2025-12-24T11:22:00,CDR,0.83
REL1308,P0485,P0766,CALLS,2025-12-24T11:22:00,CDR,0.61
REL1309,P0485,P0319,CALLS,2025-12-24T11:22:00,CDR,0.54
REL1310,P0766,P0319,CALLS,2025-12-24T11:22:00,CDR,0.72
REL1311,P0766,P0733,CALLS,2025-12-24T11:22:00,CDR,0.64
REL1312,P0319,P0733,CALLS,2025-12-24T11:22:00,CDR,0.61
REL1313,P0342,P0485,ASSOCIATED_WITH,2025-12-24T11:22:00,SHARED_ORG,0.3
REL1314,P0869,P0581,CALLS,2025-12-13T14:40:00,CDR,0.94
REL1315,P0581,P0335,CALLS,2025-12-13T14:40:00,CDR,0.74
REL1316,P0335,P0581,ASSOCIATED_WITH,2025-12-13T14:40:00,SHARED_ORG,0.3
REL1317,P0772,P0917,CALLS,2025-06-06T14:25:00,CDR,0.75
REL1318,P0772,P0714,CALLS,2025-06-06T14:25:00,CDR,0.81
REL1319,P0917,P0714,CALLS,2025-06-06T14:25:00,CDR,0.8
REL1320,P0917,P0659,CALLS,2025-06-06T14:25:00,CDR,0.52
REL1321,P0714,P0659,CALLS,2025-06-06T14:25:00,CDR,0.74
REL1322,P0714,P0311,CALLS,2025-06-06T14:25:00,CDR,0.75
REL1323,P0659,P0311,CALLS,2025-06-06T14:25:00,CDR,0.84
REL1324,P0659,P0176,CALLS,2025-06-06T14:25:00,CDR,0.61
REL1325,P0311,P0176,CALLS,2025-06-06T14:25:00,CDR,0.6
REL1326,P0311,P0535,CALLS,2025-06-06T14:25:00,CDR,0.5
REL1327,P0176,P0535,CALLS,2025-06-06T14:25:00,CDR,0.86
REL1328,P0176,P0186,CALLS,2025-06-06T14:25:00,CDR,0.78
REL1329,P0535,P0186,CALLS,2025-06-06T14:25:00,CDR,0.92
REL1330,P0535,P0095,CALLS,2025-06-06T14:25:00,CDR,0.55
REL1331,P0186,P0095,CALLS,2025-06-06T14:25:00,CDR,0.57
REL1332,P0186,P0461,CALLS,2025-06-06T14:25:00,CDR,0.84
REL1333,P0095,P0461,CALLS,2025-06-06T14:25:00,CDR,0.89
REL1334,P0095,P0544,CALLS,2025-06-06T14:25:00,CDR,0.53
REL1335,P0461,P0544,CALLS,2025-06-06T14:25:00,CDR,0.9
REL1336,P0461,P0153,CALLS,2025-06-06T14:25:00,CDR,0.71
REL1337,P0544,P0153,CALLS,2025-06-06T14:25:00,CDR,0.83
REL1338,P0544,P0640,CALLS,2025-06-06T14:25:00,CDR,0.62
REL1339,P0153,P0640,CALLS,2025-06-06T14:25:00,CDR,0.89
REL1340,P0153,P0382,CALLS,2025-06-06T14:25:00,CDR,0.85
REL1341,P0640,P0382,CALLS,2025-06-06T14:25:00,CDR,0.55
REL1342,P0640,P0954,CALLS,2025-06-06T14:25:00,CDR,0.84
REL1343,P0382,P0954,CALLS,2025-06-06T14:25:00,CDR,0.89
REL1344,P0382,P0610,CALLS,2025-06-06T14:25:00,CDR,0.85
REL1345,P0954,P0610,CALLS,2025-06-06T14:25:00,CDR,0.59
REL1346,P0954,P0759,CALLS,2025-06-06T14:25:00,CDR,0.92
REL1347,P0610,P0759,CALLS,2025-06-06T14:25:00,CDR,0.83
REL1348,P0610,P0636,CALLS,2025-06-06T14:25:00,CDR,0.85
REL1349,P0759,P0636,CALLS,2025-06-06T14:25:00,CDR,0.92
REL1350,P0759,P0124,CALLS,2025-06-06T14:25:00,CDR,0.79
REL1351,P0636,P0124,CALLS,2025-06-06T14:25:00,CDR,0.57
REL1352,P0636,P0947,CALLS,2025-06-06T14:25:00,CDR,0.93
REL1353,P0124,P0947,CALLS,2025-06-06T14:25:00,CDR,0.74
REL1354,P0124,P0928,CALLS,2025-06-06T14:25:00,CDR,0.88
REL1355,P0947,P0928,CALLS,2025-06-06T14:25:00,CDR,0.8
REL1356,P0947,P0729,CALLS,2025-06-06T14:25:00,CDR,0.58
REL1357,P0928,P0729,CALLS,2025-06-06T14:25:00,CDR,0.8
REL1358,P0928,P0410,CALLS,2025-06-06T14:25:00,CDR,0.76
REL1359,P0729,P0410,CALLS,2025-06-06T14:25:00,CDR,0.77
REL1360,P0729,P0310,CALLS,2025-06-06T14:25:00,CDR,0.88
REL1361,P0410,P0310,CALLS,2025-06-06T14:25:00,CDR,0.83
REL1362,P0410,P0534,CALLS,2025-06-06T14:25:00,CDR,0.74
REL1363,P0310,P0534,CALLS,2025-06-06T14:25:00,CDR,0.54
REL1364,P0310,P0671,CALLS,2025-06-06T14:25:00,CDR,0.75
REL1365,P0534,P0671,CALLS,2025-06-06T14:25:00,CDR,0.61
REL1366,P0759,P0954,ASSOCIATED_WITH,2025-06-06T14:25:00,SHARED_ORG,0.3
REL1367,P0431,P0529,CALLS,2025-07-31T21:53:00,CDR,0.62
REL1368,P0431,P0513,CALLS,2025-07-31T21:53:00,CDR,0.95
REL1369,P0431,P0754,CALLS,2025-07-31T21:53:00,CDR,0.65
REL1370,P0431,P0013,CALLS,2025-07-31T21:53:00,CDR,0.64
REL1371,P0431,P0427,CALLS,2025-07-31T21:53:00,CDR,0.58
REL1372,P0431,P0490,CALLS,2025-07-31T21:53:00,CDR,0.72
REL1373,P0431,P0512,CALLS,2025-07-31T21:53:00,CDR,0.6
REL1374,P0431,P0588,CALLS,2025-07-31T21:53:00,CDR,0.81
REL1375,P0431,P0546,CALLS,2025-07-31T21:53:00,CDR,0.76
REL1376,P0431,P0987,CALLS,2025-07-31T21:53:00,CDR,0.81
REL1377,P0431,P0954,CALLS,2025-07-31T21:53:00,CDR,0.57
REL1378,P0431,P0217,CALLS,2025-07-31T21:53:00,CDR,0.76
REL1379,P0431,P0468,CALLS,2025-07-31T21:53:00,CDR,0.7
REL1380,P0431,P0772,CALLS,2025-07-31T21:53:00,CDR,0.71
REL1381,P0431,P0194,CALLS,2025-07-31T21:53:00,CDR,0.94
REL1382,P0431,P0583,CALLS,2025-07-31T21:53:00,CDR,0.57
REL1383,P0431,P0907,CALLS,2025-07-31T21:53:00,CDR,0.7
REL1384,P0431,P0043,CALLS,2025-07-31T21:53:00,CDR,0.89
REL1385,P0194,P0431,ASSOCIATED_WITH,2025-07-31T21:53:00,SHARED_ORG,0.3
REL1386,P0310,P0133,CALLS,2026-02-12T11:54:00,CDR,0.51
REL1387,P0310,P0844,CALLS,2026-02-12T11:54:00,CDR,0.91
REL1388,P0310,P0984,CALLS,2026-02-12T11:54:00,CDR,0.85
REL1389,P0310,P0074,CALLS,2026-02-12T11:54:00,CDR,0.9
REL1390,P0844,P0984,ASSOCIATED_WITH,2026-02-12T11:54:00,SHARED_ORG,0.3
REL1391,P0227,P0758,CALLS,2026-01-17T06:34:00,CDR,0.75
REL1392,P0227,P0747,CALLS,2026-01-17T06:34:00,CDR,0.57
REL1393,P0689,P0800,CALLS,2026-01-17T06:34:00,CDR,0.68
REL1394,P0227,P0449,CALLS,2026-01-17T06:34:00,CDR,0.73
REL1395,P0227,P0934,CALLS,2026-01-17T06:34:00,CDR,0.87
REL1396,P0227,P0030,CALLS,2026-01-17T06:34:00,CDR,0.84
REL1397,P0227,P0823,CALLS,2026-01-17T06:34:00,CDR,0.74
REL1398,P0689,P0481,CALLS,2026-01-17T06:34:00,CDR,0.68
REL1399,P0227,P0476,CALLS,2026-01-17T06:34:00,CDR,0.94
REL1400,P0227,P0049,CALLS,2026-01-17T06:34:00,CDR,0.91
REL1401,P0227,P0517,CALLS,2026-01-17T06:34:00,CDR,0.79
REL1402,P0227,P0976,CALLS,2026-01-17T06:34:00,CDR,0.81
REL1403,P0227,P0600,CALLS,2026-01-17T06:34:00,CDR,0.87
REL1404,P0227,P0052,CALLS,2026-01-17T06:34:00,CDR,0.64
REL1405,P0689,P0919,CALLS,2026-01-17T06:34:00,CDR,0.81
REL1406,P0227,P0892,CALLS,2026-01-17T06:34:00,CDR,0.67
REL1407,P0689,P0729,CALLS,2026-01-17T06:34:00,CDR,0.51
REL1408,P0052,P0517,ASSOCIATED_WITH,2026-01-17T06:34:00,SHARED_ORG,0.3
REL1409,P0125,P0916,CALLS,2025-12-03T15:01:00,CDR,0.77
REL1410,P0916,P0573,CALLS,2025-12-03T15:01:00,CDR,0.53
REL1411,P0573,P0755,CALLS,2025-12-03T15:01:00,CDR,0.52
REL1412,P0755,P0242,CALLS,2025-12-03T15:01:00,CDR,0.85
REL1413,P0242,P0748,CALLS,2025-12-03T15:01:00,CDR,0.79
REL1414,P0748,P0281,CALLS,2025-12-03T15:01:00,CDR,0.86
REL1415,P0768,P0297,CALLS,2025-12-03T15:01:00,CDR,0.81
REL1416,P0297,P0002,CALLS,2025-12-03T15:01:00,CDR,0.58
